학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
조동사 'may'를 사용할 수 있어요.,Let's imagine our future ___ be brighter.,우리의 미래가 더 밝을 수 있을 거라고 상상해 봐요.,mays,may,mayed,may,2,Our world ___ become more connected.,우리의 세상이 더 연결될 수 있다고 생각해 봐요.,may,mayed,mays,may,1,A: Do you think the project may finish on time? B: I believe it may succeed. A: Do you think the seminar may attract many guests? B: I feel it may be very engaging.,A: 그 프로젝트가 제 시간에 끝날 수 있을까요? B: 저는 그것이 성공할 수 있다고 믿어요. A: 그 세미나가 많은 손님을 끌 수 있을까요? B: 저는 그것이 매우 흥미로울 수 있다고 생각해요.
to' 부정사의 부사적 용법을 사용할 수 있어요.,I practice English every day ____.,나는 내 실력을 향상시키기 위해 매일 영어를 연습해요.,to improve my skill,to improve my skills,for improve my skills,to improve my skills,2,She writes notes ____.,그녀는 중요한 수업 내용을 기억하기 위해 노트를 써요.,to remember important lessons,for remember important lessons,to remember important lesson,to remember important lessons,1,A: Why do you study so hard? B: I study hard to achieve my goals. A: How do you relax after school? B: I play games to have fun.,A: 왜 그렇게 열심히 공부해요? B: 저는 목표를 이루기 위해 열심히 공부해요. A: 학교 끝나고 어떻게 쉬어요? B: 저는 재미있게 놀기 위해 게임을 해요.
사역동사를 사용할 수 있어요.,The app ___ my eyes feel uncomfortable when I use it for too long.,앱이 너무 오래 사용하면 내 눈을 불편하게 느끼게 해요.,make,makes,made,makes,2,The bright screen ___ my eyes feel strained during long reading sessions.,밝은 화면이 긴 독서 시간 동안 내 눈을 피로하게 느끼게 해요.,makes,make,made,makes,1,"A: The book makes me reflect deeply. B: Yes, it makes readers question their beliefs. A: The song makes us relax completely. B: Indeed, it makes listeners enjoy the moment.","A: 그 책이 저를 깊게 반성하게 해요. B: 네, 독자들이 자신의 믿음을 의심하게 해요. A: 그 노래가 우리를 완전히 쉬게 해요. B: 정말, 청취자들이 순간을 즐기게 해요."
주격 관계대명사를 사용할 수 있어요.,Anyone ___ loves music can join the school band.,음악을 사랑하는 사람은 누구나 학교 밴드에 참여할 수 있어요.,whom,who,what,who,2,Anyone ___ is interested in art can attend the workshop.,예술에 관심이 있는 사람은 누구나 워크숍에 참여할 수 있어요.,who,which,whom,who,1,"A: Who inspires you with creative art? B: I admire the teacher, who always guides us wisely. A: Who challenges you in sports? B: My coach, who motivates me greatly.",A: 누가 창의적인 예술로 당신에게 영감을 주어요? B: 저는 항상 현명하게 지도해 주시는 선생님을 존경해요. A: 누가 스포츠에서 당신에게 도전을 주어요? B: 저를 크게 격려해 주시는 코치를 존경해요.
접속사 'if'를 사용할 수 있어요.,"If you ___ into the unknown, you may discover hidden paths.","만약 당신이 미지의 세계로 모험을 떠나면, 숨겨진 길을 발견할 수도 있어요.",ventured,venture,venturing,venture,2,"If the day is bright, we ___ a new route.","만약 날이 밝으면, 우리는 새로운 경로를 선택해요.",takes,took,take,take,3,"A: If you complete your homework, you will have free time. B: Yes, that makes sense. A: If the weather is pleasant, we will have a picnic. B: Absolutely, it's a great idea.","A: 만약 숙제를 다 하면, 자유 시간을 가질 수 있어요. B: 네, 그 말이 맞아요. A: 만약 날씨가 좋으면, 소풍을 갈 거예요. B: 네, 정말 좋은 생각이에요."
수동태를 사용할 수 있어요.,The ball ___ by the shortstop.,공은 내야수에게 잡혔어요.,caught,was caught,is caught,was caught,2,The home run ___ by the fans.,홈런은 팬들에게 축하받았어요.,was celebrated,is celebrated,celebrated,was celebrated,1,"A: Was the package delivered by the courier? B: Yes, the package was delivered by the courier. A: Was the song composed by the musician? B: Yes, the song was composed by the musician.","A: 그 소포는 택배 기사에게 배달되었어요? B: 네, 그 소포는 택배 기사에게 배달되었어요. A: 그 노래는 음악가에게 작곡되었어요? B: 네, 그 노래는 음악가에게 작곡되었어요."
목적격 관계대명사를 사용할 수 있어요.,We enjoyed a meal from the restaurant ___ I recommended last week.,우리는 지난주에 제가 추천한 식당에서 식사를 즐겼어요.,that,who,what,that,1,She bought a souvenir from the shop ___ we visited.,그녀는 우리가 방문한 가게에서 기념품을 샀어요.,whom,that,when,that,2,"A: Have you tried the dish that I cooked yesterday? B: Yes, I really liked it. A: Did you visit the park that I mentioned? B: No, I missed the opportunity.","A: 어제 제가 요리한 음식을 드셔보셨어요? B: 네, 정말 맛있게 드셨어요. A: 제가 말씀드린 공원을 방문하셨어요? B: 아니요, 기회를 놓치셨어요."
가주어 'it'을 사용할 수 있어요.,It is ___ that technology helps us communicate.,기술이 우리가 소통할 수 있도록 도와줘서 놀라워요.,amazed,amazing,amazingly,amazing,2,It is ___ that machines can solve problems.,기계가 문제를 해결할 수 있어서 멋져요.,wonderful,wondering,wonderfully,wonderful,1,"A: It is stunning that the garden blooms in spring. B: Yes, it is stunning that nature dazzles us. A: It is incredible that the recipe turned out perfect. B: Indeed, it is incredible that the chef innovated the dish.","A: 정원이 봄에 꽃피는 것이 정말 멋져요? B: 네, 자연이 우리를 매료시키는 것이 정말 멋져요. A: 레시피가 완벽하게 나온 것이 믿기지 않아요? B: 네, 요리사가 그 요리를 혁신한 것이 믿기지 않아요."
현재분사와 과거분사를 사용할 수 있어요.,"______ by his efforts, our library is filled with welcoming readers.","그의 노력으로 이끌려서, 우리 도서관은 따뜻하게 맞이하는 독자들로 가득 차 있어요.",Guiding,Guided,Guide,Guided,2,"______ by his actions, our museum is filled with curious visitors.","그의 행동에 의해 영감을 받아, 우리 박물관은 호기심 많은 방문객들로 가득 차 있어요.",Inspired,Inspiring,Inspire,Inspired,1,"A: Guided by my passion, I organized an art show. B: Appreciated by everyone, the exhibition received great reviews. A: Encouraged by good weather, I took a walk. B: Inspired by my energy, a neighbor joined me.",A: 열정에 이끌려 전시회를 조직했어요. B: 모두에게 칭찬받아 전시회가 좋은 평가를 받았어요. A: 좋은 날씨에 격려되어 산책을 했어요. B: 제 에너지에 영감을 받아 이웃이 함께 했어요.
간접의문문을 사용할 수 있어요.,I wonder ___ will emerge this season.,저는 이번 시즌에 어떤 새로운 트렌드가 나타날지 궁금해요.,that new trends,what new trends,new trends,what new trends,2,They wondered ___ would be held.,그들은 다음 공연이 어디서 열릴지 궁금해요.,where the next performance,what next performance,the next performance,where the next performance,1,A: I wonder what flavor the ice cream will be? B: I wonder how the recipe was created. A: I wonder where the conference will commence? B: I wonder what topic will be discussed.,A: 저는 아이스크림의 맛이 무엇일지 궁금해요. B: 저는 레시피가 어떻게 만들어졌는지 궁금해요. A: 저는 회의가 어디서 시작될지 궁금해요. B: 저는 어떤 주제가 논의될지 궁금해요.
현재완료진행형을 사용할 수 있어요.,I ___ the local markets this summer.,저는 이번 여름에 지역 시장들을 탐험해왔어요.,am exploring,have been exploring,have explored,have been exploring,2,I ___ memories all year.,저는 일 년 내내 추억을 모아왔어요.,have been collecting,have collected,had been collecting,have been collecting,1,A: Have you been jogging in the park recently? B: I have been jogging every morning. A: Have you been learning a new language? B: I have been learning Spanish for a few months.,A: 최근에 공원에서 조깅해왔어요? B: 매일 아침 조깅해왔어요. A: 새로운 언어를 배우고 있었어요? B: 몇 달 동안 스페인어를 배우고 있어요.
선행사를 부연 설명하는 계속적 용법의 관계사를 사용할 수 있어요.,"I sleep early every night, ___ makes me feel refreshed.","나는 매일 밤 일찍 자요, 그것이 나를 상쾌하게 만들어줘요.",that,which,who,which,2,"I eat healthy food every day, ___ improves my concentration.","나는 매일 건강한 음식을 먹어요, 그것이 내 집중력을 향상시켜줘요.",which,that,who,which,1,"A: I exercise every morning, which gives me strength. B: I enjoy a nutritious breakfast, which fuels my body. A: I read an inspiring article, which broadens my view. B: I write my thoughts in a journal, which clears my mind.","A: 저는 매일 아침 운동해요, 그것이 제게 힘을 줘요. B: 저는 영양가 있는 아침을 즐겨요, 그것이 제 몸에 에너지를 공급해줘요. A: 저는 영감을 주는 기사를 읽어요, 그것이 제 시야를 넓혀줘요. B: 저는 제 생각을 일기에 적어요, 그것이 제 마음을 정리해줘요."
과거완료를 사용할 수 있어요.,I had ____ my bag before the class started.,수업이 시작되기 전에 내 가방을 쌌어요.,pack,packed,packs,packed,2,I had ____ my notes before the teacher arrived.,선생님이 도착하기 전에 내 노트를 준비했어요.,prepared,prepare,prepares,prepared,1,A: Had you read the novel before the discussion? B: I had read it thoroughly before the discussion. A: Had you experienced the winter festival before your vacation? B: I had experienced it briefly before my trip.,A: 토론 전에 소설을 읽은 적이 있으세요? B: 저는 토론 전에 소설을 꼼꼼히 읽었어요. A: 방학 전에 겨울 축제를 경험한 적이 있으세요? B: 저는 여행 전에 그것을 잠깐 경험했어요.
‘~인지 아닌지’를 의미하는 if/whether를 사용할 수 있어요.,I wondered ___ I possessed the skills needed to make a difference.,나는 내가 변화를 만들 수 있는 데 필요한 능력을 가지고 있는지 궁금했어요.,if,whether,wheather,whether,2,She asked ___ her contributions were enough to help others.,그녀는 자신의 기여가 다른 사람들을 돕기에 충분한지 물어봤어요.,if,which,how,if,1,A: Do you know whether the cafe is open now? B: I wondered if it had any coffee left. A: Can you tell me if the seminar begins at nine? B: He asked whether the session had already started.,A: 지금 카페가 열려 있는지 아세요? B: 커피가 남았는지 궁금했어요. A: 세미나가 아홉시에 시작하는지 말씀해 주실 수 있나요? B: 그가 세션이 이미 시작되었는지 물어봤어요.
to부정사가 나타내는 행위의 주체인 의미상 주어를 사용할 수 있어요.,It's essential for us ___.,우리에게 에너지를 절약하는 것이 필수적이에요.,conserve energy,to conserve energy,conserving energy,to conserve energy,2,It is vital for us ___.,우리에게 재생 가능한 에너지원을 사용하는 것이 중요해요.,to use renewable energy sources,using renewable energy sources,use renewable energy source,to use renewable energy sources,1,"A: Do you think it's essential for us to explore innovative ideas? B: Yes, it's important for us to drive change. A: Is it necessary for everyone to practice mindfulness daily? B: Yes, it's vital for us to achieve balance.","A: 혁신적인 아이디어를 탐구하는 것이 우리에게 필수적이라고 생각해요? B: 네, 변화를 이끌기 위해 우리에게 중요해요. A: 모두가 매일 마음 챙김을 실천하는 것이 필요하다고 생각해요? B: 네, 균형을 이루기 위해 우리에게 중요해요."
