학년,출판사,교육과정,Lesson,Title,Functions (의사소통기능),Functions (의사소통기능),Structures (언어 형식),Structures (언어 형식),Structures (언어 형식),Functions Material 1,Functions Material 2,"Functions Material 1
수정","Functions Material 2
수정"
중3,YBM(송),2015,1,Passion for Life,"정보 묻고 답하기 
A: How was he able to become a famous reporter? 
B: He practiced speaking with people in public.","알고 있는지 묻기 
A: Have you heard of Mia, the guitar player? 
B: Yes, I have. I heard that she taught herself to play.","too ... to부정사 
You knew that you were too far behind to win a medal.","to'부정사의 부정형 
For me and my country, it was important not to give up.",,"[DESCRIPTION]
How ~ be able to ~ 를 활용해 정보 묻고 답하기.

[KEY_EXPRESSION]
How was () able to ()?  

[SUB_EXPRESSION]
A: How () manage to ()?  
A: What helped ()to ()?  ","[DESCRIPTION]
Have you heard of ~ 를 활용해 알고 있는지 묻기.

[KEY_EXPRESSION]
A: Have you heard of ()?
B: Yes, I have. I heard that she taught herself to play.

[SUB_EXPRESSION]
A: Do you know about ()?  
B: Yes, I do.  
A: Are you familiar with ()?  
B: Yes, I’ve heard that ().
","[DESCRIPTION]
How ~ be able to ~ 를 활용해 정보 묻고 답하기.

[KEY_EXPRESSION]
A: How was she able to learn so quickly?

[KEY_EXPRESSION_KOR]
A: 그녀는 어떻게 그렇게 빨리 배울 수 있었어?

[SUB_EXPRESSION]
A: How did () manage to ()?
A: What helped () to ()?","[DESCRIPTION]
Have you heard of ~ 를 활용해 알고 있는지 묻기.

[KEY_EXPRESSION]
A: Have you heard of this new book?
B: Yes, I have. I heard that she taught herself to play.

[KEY_EXPRESSION_KOR]
A: 이 새 책에 대해 들어본 적 있어?
B: 응, 들어봤어. 그녀가 독학으로 배웠다고 들었어.

[SUB_EXPRESSION]
A: Do you know about ()?
B: Yes, I do.
A: Are you familiar with ()?
B: Yes, I’ve heard that ()."
중3,YBM(송),2015,2,Teens' Worries,"동의나 이의 여부 표현하기 
A: I think listening to music helps you relax. 
B: I agree.","안심시키기 
A: I’m worried about making friends at my new school. 
B: Don’t worry. I’m sure you’ll make a lot of friends there.","분사구문 
Daeho, thinking that new things will make him more popular, often wants new things just because his friends have them.","명사절을 이끄는 접속사 'if' 
You should just ask her if there is something wrong.",,"[DESCRIPTION]
I agree ~ 를 활용해 동의나 이의 여부 표현하기.

[KEY_EXPRESSION]
I agree.

[SUB_EXPRESSION]
A: Do you think () is true?  
B: Yes, I agree.  
A: I believe () is the best option.  
B: I disagree. Here’s why: ().
","[DESCRIPTION]
Don’t worry ~ 를 활용해 안심시키기.

[KEY_EXPRESSION]
A: I’m worried about making friends at my new school.  
B: Don’t worry. I’m sure you’ll make a lot of friends there.

[SUB_EXPRESSION]
A: I’m nervous about ().  
B: Don’t stress, everything will be fine.  
A: I’m concerned about ().  
B: It’ll work out. Trust yourself.
","[DESCRIPTION]
I agree ~ 를 활용해 동의나 이의 여부 표현하기.

[KEY_EXPRESSION]
I agree.

[KEY_EXPRESSION_KOR]
나는 동의해.

[SUB_EXPRESSION]
A: Do you think () is true?
B: Yes, I agree.
A: I believe () is the best option.
B: I disagree. Here’s why: ().","[DESCRIPTION]
Don’t worry ~ 를 활용해 안심시키기.

[KEY_EXPRESSION]
A: I’m worried about making friends at my new school.
B: Don’t worry. I’m sure you’ll make a lot of friends there.

[KEY_EXPRESSION_KOR]
A: 새 학교에서 친구를 사귈 수 있을까 걱정돼.
B: 걱정하지 마. 분명 많은 친구를 사귈 수 있을 거야.

[SUB_EXPRESSION]
A: I’m nervous about ().
B: Don’t stress, everything will be fine.
A: I’m concerned about ().
B: It’ll work out. Trust yourself."
중3,YBM(송),2015,3,"Healthy Living, a Happy Life","강조하기 
A: I think it’s important to eat a good breakfast. 
B: I think so, too.","안타까움, 후회 표현하기 
A: Your bag is too small. 
B: Yes. I should have brought a bigger one.","the 비교급, the 비교급 
The more sun you get, the more 'happy hormone' the brain produces.","It ... that' 강조 구문 
It is calcium that builds strong bones and teeth.",,"[DESCRIPTION]
I think it’s important to ~ 를 활용해 강조하기.

[KEY_EXPRESSION]
A: I think it’s important to ().  

[SUB_EXPRESSION]
It’s crucial to ().  
Don’t you think () is important?  ","[DESCRIPTION]
I should have ~ 를 활용해 안타까움, 후회 표현하기.

[KEY_EXPRESSION]
A: Your bag is too small.  
B: Yes. I should have ().

[SUB_EXPRESSION]
A: I regret not ().  
B: I feel the same way.  
A: I wish I had ().  
B: It’s okay, next time will be better.
","[DESCRIPTION]
I think it’s important to ~ 를 활용해 강조하기.

[KEY_EXPRESSION]
A: I think it’s important to be honest.

[KEY_EXPRESSION_KOR]
A: 나는 정직한 것이 중요하다고 생각해.

[SUB_EXPRESSION]
It’s crucial to ().
Don’t you think () is important?","[DESCRIPTION]
I should have ~ 를 활용해 안타까움, 후회 표현하기.

[KEY_EXPRESSION]
A: Your bag is too small.
B: Yes. I should have bought a bigger one.

[KEY_EXPRESSION_KOR]
A: 네 가방 너무 작다.
B: 맞아. 더 큰 걸 샀어야 했어.

[SUB_EXPRESSION]
A: I regret not ().
B: I feel the same way.
A: I wish I had ().
B: It’s okay, next time will be better."
중3,YBM(송),2015,4,Safety First,"의무 표현하기 
A: You have to watch out for bees. 
B: Okay, I will.","가능성 정도 표현하기 
A: You should do some warm-up exercises. 
B: Why? 
A: Jumping into cold water can be dangerous.","접속사 'although' 
Although camping trips can create sweet memories for many people, they can also be occasions when bad things happen.","seem to 
They seem to know what to do to make their camping trip safe and fun.",,"[DESCRIPTION]
You have to ~ 를 활용해 의무 표현하기.

[KEY_EXPRESSION]
You have to ().  

[SUB_EXPRESSION]
You must be careful of ().  
It’s necessary to ().  ","[DESCRIPTION]
조동사를 활용해 가능성 정도 표현하기. # can 등의 조동사를 이용하는 내용이어야 함

[KEY_EXPRESSION]
() can ().

[SUB_EXPRESSION]
() could ().  
() might ().","[DESCRIPTION]
You have to ~ 를 활용해 의무 표현하기.

[KEY_EXPRESSION]
You have to wear a seatbelt.

[KEY_EXPRESSION_KOR]
너는 안전벨트를 착용해야 해.

[SUB_EXPRESSION]
You must be careful of ().
It’s necessary to ().","[DESCRIPTION]
조동사를 활용해 가능성 정도 표현하기.

[KEY_EXPRESSION]
She can solve this problem.

[KEY_EXPRESSION_KOR]
그녀는 이 문제를 해결할 수 있어.

[SUB_EXPRESSION]
() could ().
() might ()."
중3,YBM(송),2015,5,Look Inside You,"설명 요청하기 
A: What does 'pull myself together' mean? 
B: It means 'to calm down.'","대안 묻기 
A: Are there any other sauces? 
B: Sorry. Those are the only two we have.","관계대명사 'what'  
What you draw and how you draw it are related to your personality.","현재완료진행형  
Doctors have been using various drawing tests to better understand people.",,"[DESCRIPTION]
What does ~ mean? 를 활용해 설명 요청하기.

[KEY_EXPRESSION]
A: What does () mean?  
B: It means ().

[SUB_EXPRESSION]
A: Can you explain the meaning of ()?  
B: It means ().  
A: What do you mean by ()?  
B: I mean ().
","[DESCRIPTION]
Are there any other ~ 를 활용해 대안 묻기.

[KEY_EXPRESSION]
A: Are there any other ()?  
B: Sorry. Those are the only two we have.

[SUB_EXPRESSION]
A: Do you have alternatives for ()?  
B: No, that’s all we’ve got.  
A: What about ()?  
B: Unfortunately, we only have ().
","[DESCRIPTION]
What does ~ mean? 를 활용해 설명 요청하기.

[KEY_EXPRESSION]
A: What does this word mean?
B: It means ""to be successful.""

[KEY_EXPRESSION_KOR]
A: 이 단어는 무슨 뜻이야?
B: 그것은 ""성공하다""라는 의미야.

[SUB_EXPRESSION]
A: Can you explain the meaning of ()?
B: It means ().
A: What do you mean by ()?
B: I mean ().","[DESCRIPTION]
Are there any other ~ 를 활용해 대안 묻기.

[KEY_EXPRESSION]
A: Are there any other options?
B: Sorry. Those are the only two we have.

[KEY_EXPRESSION_KOR]
A: 다른 선택지가 있어?
B: 미안해. 그 두 개밖에 없어.

[SUB_EXPRESSION]
A: Do you have alternatives for ()?
B: No, that’s all we’ve got.
A: What about ()?
B: Unfortunately, we only have ()."
중3,YBM(송),2015,6,Buy and Sell Wisely,"허가 여부 묻기 
A: Do you mind if I lean my seat back? 
B: No, not at all.","제안, 권유, 요청에 답하기 
A: Can I look around the stage? 
B: I’m sorry. I’m afraid you can’t. It’s open only for the actors.","as + 형용사/부사의 원급 + as'  
My old bike is almost as good as a new one.","과거완료  
He realized what he had done wrong.",,"[DESCRIPTION]
Do you mind if ~ 를 활용해 허가 여부 묻기.

[KEY_EXPRESSION]
Do you mind if ()?  

[SUB_EXPRESSION]
May I ()?  
Is it okay if I ()?  ","[DESCRIPTION]
I'm sorry, I'm afraid 를 활용해 제안, 권유, 요청에 답하기. # Can I 가 표현은 아님

[KEY_EXPRESSION]
A: Can I look around the stage?  
B: I’m sorry. I’m afraid you can’t. ().

[SUB_EXPRESSION]
A: May I ()?  
B: I’m afraid that’s not possible.  
A: Is it okay to ()?  
B: Sorry, it’s not allowed.
","[DESCRIPTION]
Do you mind if ~ 를 활용해 허가 여부 묻기.

[KEY_EXPRESSION]
Do you mind if I sit here?

[KEY_EXPRESSION_KOR]
여기 앉아도 괜찮을까요?

[SUB_EXPRESSION]
May I ()?
Is it okay if I ()?","[DESCRIPTION]
I'm sorry, I'm afraid 를 활용해 제안, 권유, 요청에 답하기.

[KEY_EXPRESSION]
A: Can I look around the stage?
B: I’m sorry. I’m afraid you can’t.

[KEY_EXPRESSION_KOR]
A: 무대 주위를 둘러봐도 될까요?
B: 미안하지만 안 돼요.

[SUB_EXPRESSION]
A: May I ()?
B: I’m afraid that’s not possible.
A: Is it okay to ()?
B: Sorry, it’s not allowed."
중3,YBM(송),2015,7,"Small Ideas, Big Differences","궁금증 표현하기 
A: I wonder who those men are. 
B: They are the Wright brothers.","생각할 시간 요청하기 
A: What can we do with these VR glasses? 
B: Let me see... We can play soccer.","가정법 과거  
The water inside would quickly boil over if the lid did not have that hole.","so that ... can'  
The hole also prevents the window from fogging up so that you can enjoy that fantastic view.",,"[DESCRIPTION]
I wonder ~ 를 활용해 궁금증 표현하기.

[KEY_EXPRESSION]
I wonder (). 

[SUB_EXPRESSION]
Do you know () is?  
I’m curious about ().  ","[DESCRIPTION]
다양한 표현을 활용해 생각할 시간 요청하기. # 이런 표현을 써서가 아니라 목적이 중요한데 이런 부분을 어떻게 처리하지?

[KEY_EXPRESSION]
Let me see...

[SUB_EXPRESSION]
Let me think.
Give me some time to think.
","[DESCRIPTION]
I wonder ~ 를 활용해 궁금증 표현하기.

[KEY_EXPRESSION]
I wonder what time the meeting starts.

[KEY_EXPRESSION_KOR]
나는 회의가 몇 시에 시작하는지 궁금해.

[SUB_EXPRESSION]
Do you know () is?
I’m curious about ().","[DESCRIPTION]
다양한 표현을 활용해 생각할 시간 요청하기.

[KEY_EXPRESSION]
Let me see...

[KEY_EXPRESSION_KOR]
잠깐만 생각해 볼게.

[SUB_EXPRESSION]
Let me think.
Give me some time to think."
중3,YBM(송),2015,8,Healthy Food Around the World,"반복 요청하기 
A: Have you ever tried rasmalai? 
B: Sorry, could you say that again? 
A: Rasmalai.","추천하기 
A: Could you recommend a good traditional dish? 
B: Try Samgyetang. It’ll give you energy.","not only ... but also'  
Gogol-mogol is not only good for people with a cold but also popular as a dessert for healthy people.","접속사 'while'  
While people in Korea and Finland look for drinks when sick, many people in America want a bowl of chicken soup.",,"[DESCRIPTION]
Could you say that again ~ 를 활용해 반복 요청하기.

[KEY_EXPRESSION]
Could you say that again?  

[SUB_EXPRESSION]
Could you repeat that?  
Can you say it once more?  ","[DESCRIPTION]
recommend ~ 를 활용해 추천하기.

[KEY_EXPRESSION]
A: Could you recommend ()?  
B: Try (). ().

[SUB_EXPRESSION]
A: Do you have any recommendations for ()?  
B: I suggest ().  
A: What would you recommend for ()?  
B: You should try ().
","[DESCRIPTION]
Could you say that again ~ 를 활용해 반복 요청하기.

[KEY_EXPRESSION]
Could you say that again?

[KEY_EXPRESSION_KOR]
다시 말해 줄 수 있나요?

[SUB_EXPRESSION]
Could you repeat that?
Can you say it once more?","[DESCRIPTION]
recommend ~ 를 활용해 추천하기.

[KEY_EXPRESSION]
A: Could you recommend a good book?
B: Try this one. It's really interesting.

[KEY_EXPRESSION_KOR]
A: 좋은 책 하나 추천해 줄 수 있어?
B: 이 책을 읽어 봐. 정말 흥미로워.

[SUB_EXPRESSION]
A: Do you have any recommendations for ()?
B: I suggest ().
A: What would you recommend for ()?
B: You should try ()."
중1,미래엔(최),2015,1,You and Me,"• 다른 사람 소개하기  
  - This is my friend Yuna.  ","• 사람에 대해 묻고 답하기  
  - A: Who is the girl?  
  - B: She’s my sister Bora.","• be동사의 긍정문, 부정문  
  - I am 14 years old. / They are not different.  ","
• 일반동사의 긍정문, 부정문  
  - He reads all day long. / We don’t have much in common.",,,,,
중1,미래엔(최),2015,2,Let’s Have Fun Together,"• 능력 묻기
- Can you ride a bike?","• 제안하기  
  - Why don’t you join the baking club?","• 현재진행형  
  - Jimin is copying the sketch onto the wall. ","• 조동사 can  
  - She can draw really well.",,,,,
중1,미래엔(최),2015,3,What Do People Eat Around the World?,"• 음식 권하고 답하기  
  - A: Would you like some orange juice?  
  - B: Yes, please. / No, thanks.  
","• 좋아하는 것 묻고 답하기  
  - A: What’s your favorite food?  
  - B: I like japchae.	","• 동명사  
  - Her father enjoys cooking.  
","• taste, feel, look+형용사  
  - Chocolate toppings taste sweet.  

• There is/are …  
  - There are different toppings.",,,,,
중1,미래엔(최),2015,4,Stories from Our History,"• 과거에 한 일 묻고 답하기
  - A: What did you do last Saturday?  
  - B: I played the piano.  ","• 소감 묻고 답하기  
  - A: How did you like it?  
  - B: I liked it a lot.","• 과거시제  
  - The king was at the age of marriage.  ","• 미래시제  
  - We will find a wife for you.",,,,,
중1,미래엔(최),2015,5,My Dream Trip,"• 계획 말하기
  - I’m going to ride a bike.  ","• 길 묻고 답하기  
  - A: How can I get to the visitor center?  
  - B: Go straight one block, and then turn left.","• be going to  
  - I am going to visit Thailand.  
","• to부정사의 명사적 용법  
  - I wanted to cook pad Thai.	",,,,,
중1,미래엔(최),2015,6,Animals Around Us,"• 허락 요청하기
  - May I bring my pet?  ","• 기대 표현하기  
  - I can’t wait to play the new board game.","• 접속사 that  
  - Some sailors believed that a ship’s cat brought good luck.  ","• to부정사의 부사적 용법  
  - Churchill touched his head to stop him.  

• 두 개의 목적어를 갖는 동사  
  - People gave Blackie a new name, Churchill.	",,,,,
중1,미래엔(최),2015,7,The World of Work,"• 바람·소원 표현하기
  - I want to be an animal doctor.  
","• 조언하기  
  - You should read storybooks in English.	","• have to  
  - They often have to stay in the forest for a few days.  ","• should  
  - You should be adventurous.  

• 접속사 when  
  - When they are on the ground, they cut down trees.",,,,,
중1,미래엔(최),2015,8,Science from Curiosity,"• 비교하기
  - I think the U.S. is bigger than Canada.  
","• 이유 묻기  
  - Why do flowers smell good?","• 비교급  
  - She is taller than you.  
","• 최상급  
  - He was the most curious boy in his class.",,,,,
중2,미래엔(최),2015,1,Great Things about Yourself,"• 능력 표현하기
  - I’m good at jumping rope.  
","• 확신 표현하기  
  - I’m sure it’s going to rain soon.","• 주격 관계대명사  
  - She told me about her coworkers who had special talents. ","• 접속사 while, after  
  - While I was walking home, I saw a woman on a scooter.  
  - After I got home, I began to write a new graphic novel.	",,,,,
중2,미래엔(최),2015,2,Where Do People Live?,"• 의향 묻고 답하기
  - A: What kind of house do you want to live in?  
  - B: I want to live in a cave house.  ","• 위치 묻고 답하기  
  - A: Where can I find men’s hats?  
  - B: You can find them on the first floor.","• 현재완료  
  - People have built wooden houses for a long time. ","• each + 단수명사  
  - Each house is big enough for a whole village.",,,,,
중2,미래엔(최),2015,3,"My Travel, My Way","• 경험 묻고 답하기
  - A: Have you ever eaten pancakes?  
  - B: Yes, I have.  ","• 날씨 묻고 답하기  
  - A: How’s the weather in London in March?  
  - B: It’s rainy and cool.","• to부정사의 형용사적 용법  
  - A B&B is a popular place to stay in England.  ","• 가주어 it ~ to부정사  
  - It was just amazing to see the ring of huge stones.",,,,,
중2,미래엔(최),2015,4,Giving a Hand,"• 도움 요청하기
  - Can you do me a favor?  ","• 감사하기  
  - Thank you for sharing your umbrella with me.","• 목적격 관계대명사  
  - He was the person who(m) Kenneth respected the most in the world.  ","• so ~ that 구문  
  - He was so happy that he jumped for joy.",,,,,
