,textbook ID,학년,출판사,교육과정,Lesson,Title,DESCRIPTION,KEY_EXPRESSION,KEY_EXPRESSION_KOR,SUB_EXPRESSION,학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
114,806,중2,천재(이),2015,4,"Earth, Our Only Home","be supposed to ~ 를 활용해 금지하기.
","A: Can I park here?
B: No, you’re not supposed to do that.
","A: 여기 주차해도 돼?
B: 아니, 그러면 안 돼.
","A: Is it allowed to ()?
B: No, you mustn’t do that.
A: Am I allowed to ()?
B: No, you shouldn’t.
","금지 표현을 위해 'be supposed to'를 활용할 수 있어요.
'be supposed to ~' 표현을 사용하여 금지하는 방법을 연습해요.","No, you’re ___ do that.","아니, 그렇게 하면 안 돼.",allowed to,not supposed to,required to,not supposed to,2,"No, you ___ do that.","아니, 그렇게 하면 안 돼.",must,mustn't,can't,mustn't,2,"A: Can I park my bike here? B: No, you're not supposed to leave it here. A: Is it okay if I leave it? B: No, you mustn't leave it unattended.","A: 여기 내 자전거를 세워도 돼? B: 아니, 여기 두면 안 돼. A: 그냥 둘 수 있어? B: 아니, 방치하면 안 돼."
115,806,중2,천재(이),2015,5,Understanding Others,"What does ~ look like? 를 활용해 외모 묘사하기.
","A: What does he look like?
B: He has short black hair and wears glasses.
","A: 그는 어떻게 생겼어?
B: 그는 짧은 검은 머리를 하고 있고 안경을 써.
","A: Can you describe her appearance?
B: She has ().
A: What does your friend look like?
B: He’s ().
","외모에 대해 묘사할 수 있어요.
You can ask about appearance using 'What does ~ look like?'",A: What does he ______?,그 사람은 어떻게 생겼어?,smell like,look like,sound like,look like,2,A: Can you ______ her appearance?,그녀의 외모를 묘사할 수 있어?,recall,describe,discuss,describe,2,A: What does he look like? B: He appears neat with styled hair and a smart outfit. A: Can you describe her appearance? B: She seems elegant and wears a bright scarf.,A: 그 사람은 어떤 모습이야? B: 머리가 잘 다듬어져 있고 스마트한 옷을 입었어. A: 그녀의 외모를 묘사해줄래? B: 그녀는 우아해 보이고 밝은 스카프를 하고 있어.
116,806,중2,천재(이),2015,6,Near and Dear,"Don’t forget to ~ 를 활용해 상기시키기.
","A: I’m going to the library.
B: Don’t forget to return the books.
","A: 나 도서관에 가.
B: 책 반납하는 거 잊지 마.
","A: I’ll ().
B: Remember to ().
A: I’m planning to ().
B: Make sure you ().
","상대방에게 중요한 사항을 상기시키는 표현을 사용할 수 있어요.
You can use expressions like 'Don't forget to' to remind someone about important things.",B: ___ return the books.,B: 책을 반납하는 것을 잊지 마세요.,Make sure you,Don't forget to,Remember to,Don't forget to,2,B: ___ to submit your homework.,B: 숙제를 제출하는 것을 기억해.,Don't forget to,Make sure you,Remember to,Remember to,3,A: I'm going to the museum. B: Don't forget to check the exhibits. A: I'm planning to explore new art. B: Make sure you take a camera.,A: 나는 박물관에 갈 거야. B: 전시물을 확인하는 것을 잊지 마. A: 새로운 예술 작품을 구경할 계획이야. B: 카메라를 꼭 가져가.
117,806,중2,천재(이),2015,7,A Life Full of Fun,"Do you know how to ~ 를 활용해 절차 묻기.
","A: Do you know how to bake a cake?
B: Sure. It’s easy. First, preheat the oven.
","A: 너 케이크 굽는 법 알아?
B: 응, 쉬워. 먼저 오븐을 예열해.
","A: Can you explain how to ()?
B: Yes, let me show you. First, ().
A: How do you ()?
B: First, (), then ().
","절차를 물어보는 표현을 사용할 수 있어요.
You can ask about a procedure using 'Do you know how to ~'.",Do you know how to ____ a cake?,너는 케이크를 굽는 방법을 알고 있니?,cook,bake,make,bake,2,Can you explain how to ____?,너는 케이크를 굽는 방법을 설명할 수 있니?,bake a cake,cook dinner,make a sandwich,bake a cake,1,"A: Do you know how to grill a steak? B: Sure, it's simple. First, season the steak. A: Can you explain how to grill a steak? B: Yes, let me show you. First, season it, then sear it.","A: 스테이크를 굽는 방법을 알고 있니? B: 응, 간단해. 먼저 스테이크에 양념을 해. A: 스테이크를 굽는 방법을 설명해 줄래? B: 응, 보여줄게. 먼저 양념을 하고, 그 다음에 굽자."
118,806,중2,천재(이),2015,8,"Viva, South America","다양한 표현을 활용해 놀람 표현하기.
","That’s surprising!
","정말 놀랍다!
","That’s incredible!
Wow, I can’t believe it!
","다양한 표현으로 놀라움을 나타낼 수 있어요.
‘That’s surprising!’ 또는 ‘That’s incredible! Wow, I can’t believe it!’와 같은 표현을 사용할 수 있어요.",That’s _______!,놀랍네!,boring,surprising,ordinary,surprising,2,"That’s _______! Wow, I can’t believe it!",믿을 수 없을 정도로 놀라워!,fantastic,incredible,tremendous,incredible,2,"A: I just saw a unique performance. That’s surprising! B: Really? It was far from the usual show. A: Then I exclaimed, 'That’s incredible! Wow, I can’t believe it!' B: It truly blew my mind.",A: 방금 독특한 공연을 봤어. 정말 놀랍네! B: 정말? 평범한 공연과는 전혀 달라. A: 그러자 나는 '믿을 수 없을 정도로 놀라워! 믿을 수 없어!'라고 외쳤어. B: 정말 충격적이었어.
119,807,중2,천재(정),2015,1,Time to Start Again,"I can’t wait for ~ 를 활용해 희망이나 기대를 표현하기.
","A: I can’t wait for summer vacation.
","A: 나는 여름 방학이 너무 기대돼.
","A: I’m so excited about ().
A: I’m looking forward to ().
","희망이나 기대를 표현하는 문장을 사용할 수 있어요.
I can’t wait for ~ 를 활용하여 감정을 나타낼 수 있어요.",A: ___ summer vacation.,나는 여름 방학이 너무 기대돼.,I don't wait for,I really wait for,I can't wait for,I can't wait for,3,A: I’m so ___ about the concert.,나는 콘서트가 정말 기대돼.,nervous,bored,excited,excited,3,"A: I can't wait for the school festival. B: Me too, it's going to be fantastic! A: I'm so excited about joining the new club. B: That's great, I look forward to it as well.","A: 나는 학교 축제가 너무 기다려져. B: 나도 그래, 정말 환상적일 거야! A: 나는 새 동아리에 가입하는 것이 정말 신나. B: 그거 좋다, 나도 기대 중이야."
120,807,중2,천재(정),2015,2,I Love My Town!,"Can you make it at ~ 를 활용해 약속 정하기.
","A: Can you make it at 3 p.m.?
B: Yes, I can. / No, I can’t. / Sorry, but I can’t. Can we meet at 4 p.m. instead?
","A: 오후 3시에 만날 수 있어?
B: 응, 가능해. / 아니, 안 돼. / 미안, 안 될 것 같아. 대신 오후 4시에 만날 수 있을까?
","A: Are you available at ()?
B: Yes, that works. / Sorry, I’m not.
A: Does () work for you?
B: Sure, that’s fine. / No, it doesn’t.
","약속을 잡을 때 'make it at' 표현을 활용할 수 있어요.
약속을 정할 때 'available at' 표현을 사용할 수 있어요.",A: Can you ______ 3 p.m.?,A: 오후 3시에 가능해?,arrive at,make it at,get there by,make it at,2,A: Are you ______ at 3 p.m.?,A: 오후 3시에 시간 있으세요?,free at,ready at,available at,available at,3,"A: Can you make it at 5 p.m.? B: Sorry, I can’t. Can we meet at 6 p.m. instead? A: Are you available at 6 p.m.? B: Sure, that works.","A: 오후 5시에 가능해? B: 미안, 안 될 것 같아. 오후 6시에 만나는 건 어때? A: 오후 6시에 시간 있으세요? B: 네, 괜찮아요."
121,807,중2,천재(정),2015,3,"Be Active, Be Safe!","You shouldn’t ~ 를 활용해 금지 사항 말하기.
","A: You shouldn’t stay up too late.
","A: 너무 늦게까지 깨어 있으면 안 돼.
","A: Don’t ().
A: It’s not allowed to ().
","금지 사항을 말할 때 'You shouldn’t ~'라는 표현을 활용할 수 있어요.
금지 사항을 표현할 때 'Don’t ~'라는 표현을 사용할 수 있어요.",You shouldn’t ______ too late.,너는 너무 늦게까지 깨어 있으면 안 돼.,wake up,stay up,sleep early,stay up,2,Don't ______.,너는 밤늦게까지 깨어 있으면 안 돼.,sleep,stay up,study,stay up,2,"A: You shouldn’t play video games late at night. B: That’s a sensible rule. A: Don't overdo it with gaming. B: I agree, it helps us maintain a healthy routine.","A: 밤늦게 비디오 게임을 하면 안 돼. B: 그거 좋은 규칙이야. A: 게임을 너무 많이 하면 안 돼. B: 맞아, 건강한 생활을 유지하는 데 도움이 돼."
122,807,중2,천재(정),2015,4,Memories in Your Heart,"Let me see ~ 를 활용해 생각할 시간을 요청하기.
","A: Let me see.
","A: 잠깐만 생각해 볼게.
","A: Let me think.
A: Hold on a moment.
","생각할 시간을 요청하는 표현을 사용할 수 있어요.
Use expressions like 'Let me see' to request time to think.",A: Let me ____.,"잠시만요, 생각해 볼게요.",hear,look,see,see,3,A: Let me ____.,"잠깐만요, 잠시 생각해 볼게요.",know,think,wait,think,2,"A: Let me check that out. B: Sure, take your time. A: Hold on a minute. B: Alright, no rush.","A: 잠깐 확인해 볼게요. B: 그래, 천천히 해. A: 잠시만 기다려봐. B: 알겠어, 서두르지 마."
123,807,중2,천재(정),2015,5,Shapes Around Us,"First, (), Then, (), Finally, ()를 활용해 단계를 나열하기.
","A: First, wash the vegetables. Then, cut them. Finally, cook them.
","A: 먼저 채소를 씻으세요. 그다음, 그것들을 자르세요. 마지막으로 요리하세요.
","A: First, (), Next, (), Lastly, ().
A: To start, (), After that, (), At the end, ().
","순서대로 단계를 나열하는 표현을 사용할 수 있어요.
You can use expressions like First, Then, Finally to list steps in order.","A: ___, wash the vegetables. Then, cut them. Finally, cook them.","A: 먼저, 야채를 씻어요. 그리고, 자르세요. 마지막에, 요리하세요.",Then,First,Finally,First,2,"A: ___, read the instructions. After that, solve the problems. At the end, check your work.","A: 먼저, 지시사항을 읽어요. 그 다음에, 문제를 풀어요. 마지막에, 답을 확인해요.",At the end,To start,After that,To start,2,"A: First, heat the oven. Then, mix the ingredients. Finally, bake the bread. B: That plan sounds perfect! A: I hope it turns out well.","A: 먼저, 오븐을 예열해요. 그리고, 재료를 섞어요. 마지막에, 빵을 구워요. B: 완벽한 계획이네요! A: 잘 되길 바래요."
124,807,중2,천재(정),2015,6,Love the Earth,"That’s surprising ~ 를 활용해 놀람 표현하기.
","A: That’s surprising!
","A: 정말 놀랍다!
","A: Wow, I didn’t expect that!
A: Oh my, that’s unbelievable!
","놀라움을 표현하는 다양한 영어 문장을 사용할 수 있어요.
You can express surprise using phrases like 'That’s surprising!' and 'Wow, I didn’t expect that!'.",A: That’s ________!,A: 정말 놀랍다!,exciting,surprising,amazing,surprising,2,"A: Wow, I didn’t ___ that!","A: 와, 그럴 줄 몰랐어!",predict,expect,overlook,expect,2,"A: That’s surprising! B: I couldn’t have guessed it. A: Wow, I didn’t expect that! B: It totally caught me off guard.","A: 정말 놀랍다! B: 전혀 예상하지 못했어. A: 와, 그럴 줄 몰랐어! B: 완전히 당황스러웠어."
125,807,중2,천재(정),2015,7,A Step Inside the Culture,"Good job ~ 를 활용해 칭찬하기.
","A: Good job!
","A: 잘했어!
","A: Well done!
A: That’s amazing!
","칭찬의 표현을 사용할 수 있어요.
Good job과 같은 표현을 사용하여 칭찬할 수 있어요.",A: ________!,A: 잘했어!,Bad job,Good job,Wrong job,Good job,2,A: ________!,A: 잘했어!,That's amazing!,Well done!,Good job!,Well done!,2,"A: Great work on your assignment! B: Thank you, I practiced a lot. A: Your dedication is inspiring! B: I'm glad you noticed.","A: 숙제 정말 잘했어! B: 고마워, 많이 연습했어. A: 너의 열정이 정말 멋져! B: 알아봐줘서 기뻐."
126,807,중2,천재(정),2015,8,Design for All,"I’m thinking of ~ 를 활용해 의도나 계획 표현하기.
","I’m thinking of changing my job.
","나는 직업을 바꿀까 생각 중이야.
","A: I’m planning to ().
A: I intend to ().
","의도나 계획을 표현할 수 있어요.
I’m thinking of ~ 를 활용하여 자신의 의도나 계획을 나타낼 수 있어요.",___ changing my job.,내가 내 일을 바꾸려고 생각 중이야.,I’m planning to,I’m thinking of,I intend to,I’m thinking of,2,A: ___ travel abroad next year.,A: 나는 내년에 해외여행을 가려고 해.,I’m planning to,I intend to,I’m thinking of,I intend to,2,A: I’m thinking of moving to a new city. B: That sounds like a big change. A: I intend to find a better job there. B: I hope everything works out well.,A: 나는 새로운 도시로 이사할 생각이야. B: 정말 큰 변화네. A: 거기서 더 나은 직업을 찾으려고 해. B: 모든 일이 잘 되길 바래.
127,808,중2,YBM(박),2015,1,Manage Yourself!,"I think you should ~ 를 활용해 제안·권유하기.
","I think you should study harder.
","너는 더 열심히 공부해야 해.
","Let's ().
What(How) about ()?
Why don't you ()?
You'd better ().
","제안·권유하는 표현을 사용할 수 있어요.
I think you should ~ 를 활용해 제안·권유하는 문장을 만들 수 있어요.",I think you should ___ harder.,내 생각에는 네가 더 열심히 공부해야 해.,rest,play,study,study,3,You'd better ___ harder.,네가 더 열심히 공부하는 게 좋겠어.,try,study,skip,study,2,A: I think you should study today. B: That sounds like a solid plan. A: You'd better review your notes before the test. B: I'll start reviewing right away.,A: 내 생각에는 오늘 공부하는 게 좋을 거야. B: 정말 좋은 계획이야. A: 시험 전에 노트를 복습하는 게 좋겠어. B: 지금 바로 복습할게.
128,808,중2,YBM(박),2015,2,All about Safety,"You’d better not ~ 를 활용해 금지하기.
","You’d better not be late.
","너 늦지 않는 게 좋을 거야.
","Don't ().
You must ().
You should ().
","금지를 표현하는 방법을 배울 수 있어요.
You'd better not ~ 을 활용해 행동을 금지할 수 있어요.",___ be late.,늦으면 안 돼.,Don't,You'd better not,You must not,You'd better not,2,___ smoke in the classroom.,교실에서 담배 피워서는 안 돼.,You must,Don't,You should,Don't,2,"A: You'd better not ignore your homework. B: I understand, I'll complete it soon. A: Don't waste your time on games. B: Sure, I'll study harder.","A: 숙제를 무시하면 안 돼. B: 알겠어, 곧 끝낼게. A: 게임에 시간을 낭비하지 마. B: 그래, 더 열심히 공부할게."
