,"*중고등1200 교육부 지정 영단어의 영어 데이터 > 워드P에서 해당 단어의 모든 다의어 리스트업
*중등 교과서 영단어의 영어 데이터 > 워드P에서 해당 단어의 모든 다의어 리스트업",,,,,,,,,,,,,,,
중고등1200,2224,중3,8,category,범주,2,명사,8382,2335,[kǽtəgɔ̀:ri],"Books, movies, and music each belong in a different category that clearly guides proper classification.","도서, 영화, 그리고 음악은 각각 서로 다른 범주에 속해, 올바른 분류 기준을 제공한다고 생각해요.",TRUE,,,
중고등1200,2225,중3,8,chop,다지다,1,동사,4525,21488,[ʧάp],"To create a tasty salad, you must chop fresh lettuce and tomatoes into small pieces.",맛있는 샐러드를 만들기 위해 신선한 상추와 토마토를 작게 다지도록 해야해요.,TRUE,,,
중고등1200,2226,중3,8,chop,자르다,1,동사,8354,4742,[ʧάp],I carefully chop the fresh vegetables for dinner every evening before cooking a healthy meal.,저는 저녁 식사를 위해 매일 저녁 신선한 채소를 조심스럽게 자르고 있어요.,TRUE,,,
중고등1200,2227,중3,8,comfort,"안락,안주",2,명사,8231,3594,[kʌ́mfərt],"After a long day, the comfort provided by my couch replenished my energy and mind.","긴 하루 후에, 내 소파가 주는 안락이 내 에너지와 마음을 회복시켜줬어요.",TRUE,,,
중고등1200,2228,중3,8,concentrate,집중하다,1,동사,9811,5576,[kánsəntrèit],I constantly try to concentrate on my demanding work so I can finish it promptly.,나는 까다로운 업무에 집중하려고 꾸준히 노력해서 신속하게 일을 마칠 수 있도록 했어요.,TRUE,,,
중고등1200,2229,중3,8,concept,"개념,콘셉트",2,명사,177,247,[kάnsept],The concept of sustainability encourages communities to innovate continuously and embrace responsible environmental practices globally.,지속 가능성의 개념은 지역 사회들이 지속적으로 혁신하며 책임있는 환경 관행을 전 세계적으로 수용하도록 격려해요.,TRUE,,,
중고등1200,2230,중3,8,concern,영향을 미치다,1,동사,2410,18276,[kənsə́:rn],The recent environmental policy may greatly concern national development plans in ways unforeseen by many.,최근의 환경 정책은 많은 이들이 예상치 못한 방식으로 국가 발전 계획에 큰 영향을 미칠 수 있어요.,TRUE,,,
중고등1200,2231,중3,8,concern,관련이 있다,1,동사,9610,20803,[kənsə́:rn],The detailed report concerns recent environmental changes that significantly affect our community's health and safety.,상세한 보고서는 최근 환경 변화가 우리 공동체의 건강과 안전에 상당한 영향을 미치는 것과 관련이 있어요.,TRUE,,,
중고등1200,2232,중3,8,concern,관심,2,명사,3997,19529,[kənsə́:rn],Her genuine concern for the rapid environmental changes inspired her to join local conservation efforts.,그녀의 진심 어린 관심은 빠르게 변화하는 환경 문제에 맞서기 위해 지역 보전 노력에 동참하도록 이끌었어요.,TRUE,,,
중고등1200,2233,중3,8,concern,(책임/권리가 있는) 일,2,명사,15226,21823,[kənsə́:rn],Taking full responsibility for every task assigned to you is a serious concern of yours.,너에게 맡겨진 모든 업무에 대해 전적인 책임을 지는 것이 중요한 일이에요.,TRUE,,,
중고등1200,2234,중3,8,crown,왕관,2,명사,2473,4098,[kráun],The majestic crown glittered under bright lights during the grand royal ceremony at the palace.,그 웅장한 왕관은 밝은 빛 아래 궁전에서 열린 웅대한 왕실 의식 중 반짝였어요.,TRUE,,,
중고등1200,2235,중3,8,delay,"미루다,연기하다",1,동사,2370,3896,[diléi],The manager decided to delay the project because unexpected issues required extra careful problem solving.,예기치 않은 문제들 때문에 매니저는 프로젝트를 미루기로 결정하여 추가 준비 시간을 확보했어요.,TRUE,,,
중고등1200,2236,중3,8,delay,"지연,연착",2,명사,14302,30568,[diléi],The unexpected flight delay significantly affected all connecting passengers and disrupted our carefully planned itinerary.,"예기치 않은 항공기 연착이 모든 환승 승객들에게 큰 영향을 미쳤고, 우리의 꼼꼼하게 계획된 일정도 혼란스러웠어요.",TRUE,,,
중고등1200,2237,중3,8,demand,요구하다,1,동사,2493,19195,[dimǽnd],My manager always demands that each employee submit a detailed report by noon every day.,우리 매니저는 매일 정오까지 각 직원이 자세한 보고서를 제출하도록 요구해요.,TRUE,,,
중고등1200,2238,중3,8,demand,요구,2,명사,2493,4128,[dimǽnd],The customer's continuous demand for quality products effectively pushed our team to improve service efficiency.,고객의 지속적인 품질 제품에 대한 요구가 우리 팀을 서비스 효율성을 높이도록 자극했어요.,TRUE,,,
중고등1200,2239,중3,8,demand,수요,2,명사,13368,20826,[dimǽnd],The growing demand for innovative ideas is rapidly rising among tech-savvy consumers across the globe.,혁신적인 아이디어에 대한 증가하는 수요가 전 세계의 기술에 밝은 소비자들 사이에서 빠르게 증가하고 있어요.,TRUE,,,
중고등1200,2240,중3,8,desire,소망하다,1,동사,9900,17110,[dizáiər],I truly desire to visit many charming ancient cities during my unforgettable long summer vacations.,저는 정말 잊을 수 없는 긴 여름 방학 동안 많은 매력적인 고대 도시들을 방문하기를 소망해요.,TRUE,,,
중고등1200,2241,중3,8,desire,바라다,1,동사,9900,30836,[dizáiər],"Every crisp morning, I desire to explore ideas that bring excitement and creativity to life.","매우 상쾌한 아침마다, 나는 삶에 흥미와 창의력을 불러일으키는 아이디어를 탐구하길 바라요.",TRUE,,,
중고등1200,2242,중3,8,desire,"갈망,욕구",2,명사,9900,4149,[dizáiər],Her intense desire for unforgettable new experiences always inspired her to embark on exciting journeys.,그녀의 잊을 수 없는 새로운 경험에 대한 갈망은 언제나 그녀를 흥미진진한 여행에 나서게 했어요.,TRUE,,,
중고등1200,2243,중3,8,detect,감지하다,1,동사,4133,20370,[ditékt],The device can detect even small smoke particles during early fire alarms without any delay.,이 장치는 초기 화재 경보 시 아주 작은 연기 입자도 감지하여 즉각 경보를 울렸어요.,TRUE,,,
중고등1200,2244,중3,8,detect,"찾아내다,간파하다",1,동사,8242,156,[ditékt],The modern surveillance system can accurately detect any unusual movement in the building at night.,현대 감시 시스템은 야간에 건물 내의 어떤 이상 움직임도 정확하게 찾아내요.,TRUE,,,
중고등1200,2245,중3,8,dig,파다,1,동사,3643,6034,[díg],"During the archaeological expedition, we had to dig carefully to uncover the ancient relics hidden.","고고학 발굴 도중, 우리는 고대 유물을 찾기 위해 신중하게 파야 했어요.",TRUE,,,
중고등1200,2246,중3,8,eventually,결국,4,부사,8127,387,[ivénʧuəli],"After many long trials, we eventually discovered an amazing hidden treasure in the abandoned castle.","많은 오랜 시도를 거친 후, 우리는 결국 버려진 성에서 놀라운 숨겨진 보물을 발견했어요.",TRUE,,,
중고등1200,2247,중3,8,exchange,교환하다,1,동사,7889,710,[iksʧéindʒ],I suggested we exchange our textbooks during the break so that both students could benefit.,저는 쉬는 시간에 우리 교과서를 교환하여 두 학생 모두가 이익을 얻을 수 있도록 제안했어요.,TRUE,,,
중고등1200,2248,중3,8,exchange,교류,2,명사,4412,20857,[iksʧéindʒ],"At the international conference, a lively cultural exchange fostered new connections among various diverse communities.",국제 회의에서 활발한 문화 교류는 다양한 나라 간의 새로운 인연을 촉진했어요.,TRUE,,,
중고등1200,2249,중3,8,exchange,환전,2,명사,5820,24367,[iksʧéindʒ],"When traveling abroad, it is absolutely essential to perform an exchange at a reputable bank.",해외여행 중에는 평판 좋은 은행에서 환전을 하는 것이 꼭 필요해요.,TRUE,,,
중고등1200,2250,중3,8,exchange,"대화,논쟁",2,명사,10844,22925,[iksʧéindʒ],"During the debate, a heated exchange between rivals revealed their strongly opposing views on policy.",토론 중에 경쟁자들 간의 격렬한 논쟁이 그들의 상반된 의견을 분명히 드러냈어요.,TRUE,,,
중고등1200,2251,중3,8,expert,전문가,2,명사,9793,4967,[ékspə:rt],The experienced expert reviewed the project details carefully to ensure every aspect met proper standards.,경험 많은 전문가는 프로젝트 세부사항을 꼼꼼하게 검토하여 모든 면이 적절한 기준을 충족했어요.,TRUE,,,
중고등1200,2252,중3,8,extend,이어지다,1,동사,871,18376,[iksténd],Engineers extend the building's framework so that the extension naturally connects to the original structure.,엔지니어들은 건물의 구조를 확장하여 원래 구조와 자연스럽게 이어지도록 만들었어요.,TRUE,,,
중고등1200,2253,중3,8,extend,"늘이다,뻗다",1,동사,1668,2768,[iksténd],The experienced contractor will extend the building's structure to create a spacious new outdoor patio.,경험 많은 건축업자가 넓은 외부 파티오를 만들기 위해 건물 구조를 늘였어요.,TRUE,,,
중고등1200,2254,중3,8,extend,확장하다,1,동사,1668,30598,[iksténd],The ambitious company plans to extend its product line dramatically by introducing innovative designs worldwide.,그 야심찬 회사는 혁신적인 디자인을 갖춘 제품들을 도입하여 제품 라인을 대폭 확장하려고 노력해요.,TRUE,,,
중고등1200,2255,중3,8,extend,(시간을) 연장하다,1,동사,5058,19218,[iksténd],"I decided to extend the deadline by exactly one extra week, ensuring thorough project completion.",나는 철저한 프로젝트 완수를 위해 마감 시간을 정확히 한 주일 연장하기로 결정했어요.,TRUE,,,
중고등1200,2256,중3,8,extend,(혜택이) 연장되다,1,동사,13104,19217,[iksténd],"Due to great performance, the organization decided to extend employee benefits for an extra month.",우수한 성과 덕분에 조직은 직원 복지 혜택을 한 달 더 연장했어요.,TRUE,,,
중고등1200,2257,중3,8,grab,움켜잡다,1,동사,662,4234,[grǽb],"During the busy office day, he managed to grab the important document right on time.","바쁜 사무실 근무 중에, 그는 중요한 서류를 제 시간에 움켜잡았어요.",TRUE,,,
중고등1200,2258,중3,8,grab,(바빠서) 잠깐 ~하다,1,동사,1155,20422,[grǽb],I had to grab my keys quickly because I was running late for the meeting.,회의에 늦을까 봐 열쇠를 빨리 잠깐 집어 들었어요.,TRUE,,,
중고등1200,2259,중3,8,grab,"가로채다,차지하다",1,동사,15449,23062,[grǽb],"Before anyone could stop him, he quickly grabbed the shiny trophy from the busy podium.","아무도 그를 멈추지 못하게 하기 전에, 그는 번쩍이는 트로피를 분주한 연단에서 빠르게 가로채었어요.",TRUE,,,
중고등1200,2260,중3,8,industry,산업,2,명사,1729,2870,[índəstri],The modern industry sector in our country flourishes due to innovative technology and significant investments.,우리 나라의 현대 산업 부문은 혁신적인 기술과 상당한 투자 덕분에 크게 발전하고 있어요.,TRUE,,,
중고등1200,2261,중3,8,industry,근면,2,명사,12017,23180,[índəstri],Her unwavering industry and steadfastly determined work ethic propelled her success in many challenging projects.,그녀의 뚜렷한 근면과 확고한 노력 덕분에 수많은 도전적인 프로젝트에서 성공을 이루었어요.,TRUE,,,
중고등1200,2262,중3,8,influence,영향,2,명사,9632,3975,[ínfluəns],Her constant positive influence often guided my decisions and boosted my self-confidence during challenging times.,그녀의 꾸준히 긍정적인 영향은 제 결정들을 이끌어주어 도전적인 시기에 자존감이 높아졌어요.,TRUE,,,
중고등1200,2263,중3,8,layer,층,2,명사,3497,5815,[léiər],The architect carefully designed each layer of the modern building to enhance its unique structure.,건축가는 현대적인 건물의 각 층을 독특한 구조로 강화하기 위해 신중하게 설계했어요.,TRUE,,,
중고등1200,2264,중3,8,locate,정확한 위치를 찾아내다,1,동사,2583,4290,[lóukeit],The treasure hunter used his map and compass to locate the hidden island's precise coordinates.,보물 사냥꾼은 지도와 나침반을 사용하여 숨겨진 섬의 정확한 위치를 찾아냈어요.,TRUE,,,
중고등1200,2265,중3,8,locate,위치하다,1,동사,2583,17242,[lóukeit],"The newly opened restaurant is conveniently located beside the busy city market, attracting many customers.",새로 문을 연 그 식당은 번화한 도시 시장 옆에 위치해 있어 많은 고객들을 끌어들이고 있어요.,TRUE,,,
