구분,voca NO,grade ID,grade NO,WordText,WordMeaning,PoS,품사,image ID,WordID(SoundID),WordSymbol,example_english,example_korean,초등800 포함여부,,워드P 매핑용,워드P 매핑용 쿼리,,사운드파일명,사운드배치,이미지파일명,이미지배치
초등800,11177,초등,5,quick,빠른,3,형용사,1659,2754,[kwík],,,#REF!,,,,,002754,XCOPY /F/Y .\002754.mp3 .\cutMp3\,001659,XCOPY /F/Y .\001659.png .\cutPng\
초등800,11178,초등,5,quick,(일 처리 등이) 신속한,3,형용사,2095,2756,[kwík],,,#REF!,,,,,002756,XCOPY /F/Y .\002756.mp3 .\cutMp3\,002095,XCOPY /F/Y .\002095.png .\cutPng\
초등800,11179,초4,2,quiet,조용한,3,형용사,6485,5213,[kwáiət],,,#REF!,,,,,005213,XCOPY /F/Y .\005213.mp3 .\cutMp3\,006485,XCOPY /F/Y .\006485.png .\cutPng\
초등800,11180,초4,2,quiet,진정시키다,1,동사,7851,26099,[kwáiət],,,#REF!,,,,,026099,XCOPY /F/Y .\026099.mp3 .\cutMp3\,007851,XCOPY /F/Y .\007851.png .\cutPng\
초등800,11181,초3,1,quiz,간단한 시험,2,명사,2068,14855,[kwíz],,,#REF!,,,,,014855,XCOPY /F/Y .\014855.mp3 .\cutMp3\,002068,XCOPY /F/Y .\002068.png .\cutPng\
초등800,11182,초3,1,rabbit,토끼,2,명사,3586,5949,[rǽbit],,,#REF!,,,,,005949,XCOPY /F/Y .\005949.mp3 .\cutMp3\,003586,XCOPY /F/Y .\003586.png .\cutPng\
초등800,11183,초6,4,race,인종,2,명사,2791,18704,[réis],,,#REF!,,,,,018704,XCOPY /F/Y .\018704.mp3 .\cutMp3\,002791,XCOPY /F/Y .\002791.png .\cutPng\
초등800,11184,초6,4,race,급히 가다,1,동사,7388,18705,[réis],,,#REF!,,,,,018705,XCOPY /F/Y .\018705.mp3 .\cutMp3\,007388,XCOPY /F/Y .\007388.png .\cutPng\
초등800,11185,초6,4,race,(심장 등이) 쿵쿵 뛰다,1,동사,321,26077,[réis],,,#REF!,,,,,026077,XCOPY /F/Y .\026077.mp3 .\cutMp3\,000321,XCOPY /F/Y .\000321.png .\cutPng\
초등800,11186,초등,5,racial,인종의,3,형용사,2791,4635,[réiʃəl],,,#REF!,,,,,004635,XCOPY /F/Y .\004635.mp3 .\cutMp3\,002791,XCOPY /F/Y .\002791.png .\cutPng\
초등800,11187,초등,5,radio,라디오,2,명사,1082,1722,[réidiòu],,,#REF!,,,,,001722,XCOPY /F/Y .\001722.mp3 .\cutMp3\,001082,XCOPY /F/Y .\001082.png .\cutPng\
초등800,11188,초등,5,radio,무전기,2,명사,12953,18706,[réidiòu],,,#REF!,,,,,018706,XCOPY /F/Y .\018706.mp3 .\cutMp3\,012953,XCOPY /F/Y .\012953.png .\cutPng\
초등800,11189,초4,2,read,읽다,1,동사,2825,4685,[rí:d],,,#REF!,,,,,004685,XCOPY /F/Y .\004685.mp3 .\cutMp3\,002825,XCOPY /F/Y .\002825.png .\cutPng\
초등800,11190,초4,2,read,~라고 적혀 있다,1,동사,10374,31641,[rí:d],,,#REF!,,,,,031641,XCOPY /F/Y .\031641.mp3 .\cutMp3\,010374,XCOPY /F/Y .\010374.png .\cutPng\
초등800,11191,초3,1,ready,준비된,3,형용사,3219,5330,[rédi],,,#REF!,,,,,005330,XCOPY /F/Y .\005330.mp3 .\cutMp3\,003219,XCOPY /F/Y .\003219.png .\cutPng\
초등800,11192,초등,5,recreation,"휴양,오락",2,명사,3981,6613,[rèkriéiʃən],,,#REF!,,,,,006613,XCOPY /F/Y .\006613.mp3 .\cutMp3\,003981,XCOPY /F/Y .\003981.png .\cutPng\
초등800,11193,초3,1,red,급진적인,3,형용사,3852,23648,[réd],,,#REF!,,,,,023648,XCOPY /F/Y .\023648.mp3 .\cutMp3\,003852,XCOPY /F/Y .\003852.png .\cutPng\
초등800,11194,초등,5,remember,기억하다,1,동사,10873,2977,[rimémbər],,,#REF!,,,,,002977,XCOPY /F/Y .\002977.mp3 .\cutMp3\,010873,XCOPY /F/Y .\010873.png .\cutPng\
초등800,11195,초5,3,restaurant,식당,2,명사,2070,3395,[réstərənt],,,#REF!,,,,,003395,XCOPY /F/Y .\003395.mp3 .\cutMp3\,002070,XCOPY /F/Y .\002070.png .\cutPng\
초등800,11196,초5,3,restroom,화장실,2,명사,10372,14871,[réstru:m],,,#REF!,,,,,014871,XCOPY /F/Y .\014871.mp3 .\cutMp3\,010372,XCOPY /F/Y .\010372.png .\cutPng\
초등800,11197,초등,5,return,"돌아오다,돌아가다",1,동사,7990,1535,[ritə́:rn],,,#REF!,,,,,001535,XCOPY /F/Y .\001535.mp3 .\cutMp3\,007990,XCOPY /F/Y .\007990.png .\cutPng\
초등800,11198,초등,5,return,"돌려주다,반납하다",1,동사,6152,17537,[ritə́:rn],,,#REF!,,,,,017537,XCOPY /F/Y .\017537.mp3 .\cutMp3\,006152,XCOPY /F/Y .\006152.png .\cutPng\
초등800,11199,초등,5,return,환불,2,명사,9881,22236,[ritə́:rn],,,#REF!,,,,,022236,XCOPY /F/Y .\022236.mp3 .\cutMp3\,009881,XCOPY /F/Y .\009881.png .\cutPng\
초등800,11200,초등,5,return,수익,2,명사,7953,25324,[ritə́ːrn],,,#REF!,,,,,025324,XCOPY /F/Y .\025324.mp3 .\cutMp3\,007953,XCOPY /F/Y .\007953.png .\cutPng\
초등800,11201,초4,2,ribbon,리본,2,명사,5274,9730,[ríbən],,,#REF!,,,,,009730,XCOPY /F/Y .\009730.mp3 .\cutMp3\,005274,XCOPY /F/Y .\005274.png .\cutPng\
초등800,11202,초등,5,rich,"부유한,풍부한",3,형용사,1540,2523,[ríʧ],,,#REF!,,,,,002523,XCOPY /F/Y .\002523.mp3 .\cutMp3\,001540,XCOPY /F/Y .\001540.png .\cutPng\
초등800,11203,초등,5,rich,진한,3,형용사,6777,19740,[riʧ],,,#REF!,,,,,019740,XCOPY /F/Y .\019740.mp3 .\cutMp3\,006777,XCOPY /F/Y .\006777.png .\cutPng\
초등800,11204,초등,5,rich,풍부한,3,형용사,9851,25777,[ríʧ],,,#REF!,,,,,025777,XCOPY /F/Y .\025777.mp3 .\cutMp3\,009851,XCOPY /F/Y .\009851.png .\cutPng\
초등800,11205,초3,1,right,오른쪽의,3,형용사,2444,4037,[ráit],,,#REF!,,,,,004037,XCOPY /F/Y .\004037.mp3 .\cutMp3\,002444,XCOPY /F/Y .\002444.png .\cutPng\
초등800,11206,초3,1,right,옳은,3,형용사,6592,16953,[ráit],,,#REF!,,,,,016953,XCOPY /F/Y .\016953.mp3 .\cutMp3\,006592,XCOPY /F/Y .\006592.png .\cutPng\
초등800,11207,초3,1,right,적당한,3,형용사,9729,18000,[ráit],,,#REF!,,,,,018000,XCOPY /F/Y .\018000.mp3 .\cutMp3\,009729,XCOPY /F/Y .\009729.png .\cutPng\
초등800,11208,초3,1,right,권리,2,명사,4545,18738,[ráit],,,#REF!,,,,,018738,XCOPY /F/Y .\018738.mp3 .\cutMp3\,004545,XCOPY /F/Y .\004545.png .\cutPng\
초등800,11209,초3,1,right,곧바로,4,부사,9319,21610,[ráit],,,#REF!,,,,,021610,XCOPY /F/Y .\021610.mp3 .\cutMp3\,009319,XCOPY /F/Y .\009319.png .\cutPng\
초등800,11210,초3,1,right,바로,4,부사,4224,25382,[ráit],,,#REF!,,,,,025382,XCOPY /F/Y .\025382.mp3 .\cutMp3\,004224,XCOPY /F/Y .\004224.png .\cutPng\
초등800,11211,초3,1,right,"맞는,알맞은",3,형용사,2996,25779,[ráit],,,#REF!,,,,,025779,XCOPY /F/Y .\025779.mp3 .\cutMp3\,002996,XCOPY /F/Y .\002996.png .\cutPng\
초등800,11212,초3,1,ring,(전화가) 울리다,1,동사,2541,4225,[ríŋ],,,#REF!,,,,,004225,XCOPY /F/Y .\004225.mp3 .\cutMp3\,002541,XCOPY /F/Y .\002541.png .\cutPng\
초등800,11213,초3,1,ring,"반지,고리",2,명사,5400,16955,[ríŋ],,,#REF!,,,,,016955,XCOPY /F/Y .\016955.mp3 .\cutMp3\,005400,XCOPY /F/Y .\005400.png .\cutPng\
초등800,11214,초5,3,river,강,2,명사,157,210,[rívər],,,#REF!,,,,,000210,XCOPY /F/Y .\000210.mp3 .\cutMp3\,000157,XCOPY /F/Y .\000157.png .\cutPng\
초등800,11215,초등,5,road,길,2,명사,333,1002,[róud],,,#REF!,,,,,001002,XCOPY /F/Y .\001002.mp3 .\cutMp3\,000333,XCOPY /F/Y .\000333.png .\cutPng\
초등800,11216,초3,1,robot,로봇,2,명사,1089,1731,[róubət],,,#REF!,,,,,001731,XCOPY /F/Y .\001731.mp3 .\cutMp3\,001089,XCOPY /F/Y .\001089.png .\cutPng\
초등800,11217,초5,3,rock,바위,2,명사,1337,2153,[rák],,,#REF!,,,,,002153,XCOPY /F/Y .\002153.mp3 .\cutMp3\,001337,XCOPY /F/Y .\001337.png .\cutPng\
초등800,11218,초5,3,rock,록 음악,2,명사,11846,28976,[rak],,,#REF!,,,,,028976,XCOPY /F/Y .\028976.mp3 .\cutMp3\,011846,XCOPY /F/Y .\011846.png .\cutPng\
초등800,11219,초4,2,room,방,2,명사,1379,2236,[rú:m],,,#REF!,,,,,002236,XCOPY /F/Y .\002236.mp3 .\cutMp3\,001379,XCOPY /F/Y .\001379.png .\cutPng\
초등800,11220,초4,2,room,"공간,기회",2,명사,6978,21611,[rú:m],,,#REF!,,,,,021611,XCOPY /F/Y .\021611.mp3 .\cutMp3\,006978,XCOPY /F/Y .\006978.png .\cutPng\
초등800,11221,초4,2,room,여지,2,명사,9248,25495,[rúːm],,,#REF!,,,,,025495,XCOPY /F/Y .\025495.mp3 .\cutMp3\,009248,XCOPY /F/Y .\009248.png .\cutPng\
초등800,11222,초등,5,rose,장미,2,명사,2933,4846,[róuz],,,#REF!,,,,,004846,XCOPY /F/Y .\004846.mp3 .\cutMp3\,002933,XCOPY /F/Y .\002933.png .\cutPng\
초등800,11223,초3,1,run,달리다,1,동사,865,1382,[rʌ́n],,,#REF!,,,,,001382,XCOPY /F/Y .\001382.mp3 .\cutMp3\,000865,XCOPY /F/Y .\000865.png .\cutPng\
초등800,11224,초3,1,run,(연극 등의) 장기공연,2,명사,12572,17338,[rʌn],,,#REF!,,,,,017338,XCOPY /F/Y .\017338.mp3 .\cutMp3\,012572,XCOPY /F/Y .\012572.png .\cutPng\
초등800,11225,초3,1,run,운영하다,1,동사,3121,18744,[rʌn],,,#REF!,,,,,018744,XCOPY /F/Y .\018744.mp3 .\cutMp3\,003121,XCOPY /F/Y .\003121.png .\cutPng\
초등800,11226,초3,1,run,(차량/기계를)몰다,1,동사,10930,21121,[rʌ́n],,,#REF!,,,,,021121,XCOPY /F/Y .\021121.mp3 .\cutMp3\,010930,XCOPY /F/Y .\010930.png .\cutPng\
초등800,11227,초3,1,run,(기계 등이) 돌아가다,1,동사,3927,21614,[rʌ́n],,,#REF!,,,,,021614,XCOPY /F/Y .\021614.mp3 .\cutMp3\,003927,XCOPY /F/Y .\003927.png .\cutPng\
초등800,11228,초3,1,run,흐르다,1,동사,242,21615,[rʌ́n],,,#REF!,,,,,021615,XCOPY /F/Y .\021615.mp3 .\cutMp3\,000242,XCOPY /F/Y .\000242.png .\cutPng\
초등800,11229,초3,1,run,상영하다,1,동사,15905,25496,[rʌ́n],,,#REF!,,,,,025496,XCOPY /F/Y .\025496.mp3 .\cutMp3\,015905,XCOPY /F/Y .\015905.png .\cutPng\
초등800,11230,초3,1,run,경영하다,1,동사,16091,29078,[rʌn],,,#REF!,,,,,029078,XCOPY /F/Y .\029078.mp3 .\cutMp3\,016091,XCOPY /F/Y .\016091.png .\cutPng\
초등800,11231,초3,1,run,(선거에) 입후보하다,1,동사,1815,31367,[rʌ́n],,,#REF!,,,,,031367,XCOPY /F/Y .\031367.mp3 .\cutMp3\,001815,XCOPY /F/Y .\001815.png .\cutPng\
초등800,11232,초3,1,run,(야구에서) 득점,2,명사,16748,31529,[rʌ́n],,,#REF!,,,,,031529,XCOPY /F/Y .\031529.mp3 .\cutMp3\,016748,XCOPY /F/Y .\016748.png .\cutPng\
초등800,11233,초3,1,sad,슬픈,2,명사,9290,3324,[sǽd],,,#REF!,,,,,003324,XCOPY /F/Y .\003324.mp3 .\cutMp3\,009290,XCOPY /F/Y .\009290.png .\cutPng\
초등800,11234,초등,5,safe,안전한,3,형용사,2188,3603,[séif],,,#REF!,,,,,003603,XCOPY /F/Y .\003603.mp3 .\cutMp3\,002188,XCOPY /F/Y .\002188.png .\cutPng\
초등800,11235,초3,1,salad,샐러드,2,명사,5281,9737,[sǽləd],,,#REF!,,,,,009737,XCOPY /F/Y .\009737.mp3 .\cutMp3\,005281,XCOPY /F/Y .\005281.png .\cutPng\
초등800,11236,초5,3,sale,"판매,할인판매",2,명사,9844,6054,[séil],,,#REF!,,,,,006054,XCOPY /F/Y .\006054.mp3 .\cutMp3\,009844,XCOPY /F/Y .\009844.png .\cutPng\
초등800,11237,초6,4,salt,소금,2,명사,10677,3141,[sɔ́:lt],,,#REF!,,,,,003141,XCOPY /F/Y .\003141.mp3 .\cutMp3\,010677,XCOPY /F/Y .\010677.png .\cutPng\
초등800,11238,초6,4,salt,소금이 든,3,형용사,10677,30618,[sɔːlt],,,#REF!,,,,,030618,XCOPY /F/Y .\030618.mp3 .\cutMp3\,010677,XCOPY /F/Y .\010677.png .\cutPng\
초등800,11239,초6,4,same,같은,3,형용사,8184,240,[séim],,,#REF!,,,,,000240,XCOPY /F/Y .\000240.mp3 .\cutMp3\,008184,XCOPY /F/Y .\008184.png .\cutPng\
초등800,11240,초등,5,sand,모래,2,명사,1193,1926,[sǽnd],,,#REF!,,,,,001926,XCOPY /F/Y .\001926.mp3 .\cutMp3\,001193,XCOPY /F/Y .\001193.png .\cutPng\
초등800,11241,초등,5,sand,사포질하다,1,동사,5313,9781,[sǽnd],,,#REF!,,,,,009781,XCOPY /F/Y .\009781.mp3 .\cutMp3\,005313,XCOPY /F/Y .\005313.png .\cutPng\
초등800,11242,초4,2,sandwich,샌드위치,2,명사,1783,2971,[sǽndwiʧ],,,#REF!,,,,,002971,XCOPY /F/Y .\002971.mp3 .\cutMp3\,001783,XCOPY /F/Y .\001783.png .\cutPng\
초등800,11243,초5,3,save,"구하다,절약하다,저장하다",1,동사,7542,759,[séiv],,,#REF!,,,,,000759,XCOPY /F/Y .\000759.mp3 .\cutMp3\,007542,XCOPY /F/Y .\007542.png .\cutPng\
초등800,11244,초5,3,save,절약하다,1,동사,3038,17341,[séiv],,,#REF!,,,,,017341,XCOPY /F/Y .\017341.mp3 .\cutMp3\,003038,XCOPY /F/Y .\003038.png .\cutPng\
초등800,11245,초5,3,save,저장하다,1,동사,10602,18008,[séiv],,,#REF!,,,,,018008,XCOPY /F/Y .\018008.mp3 .\cutMp3\,010602,XCOPY /F/Y .\010602.png .\cutPng\
초등800,11246,초5,3,save,아껴두다,1,동사,5706,18749,[seiv],,,#REF!,,,,,018749,XCOPY /F/Y .\018749.mp3 .\cutMp3\,005706,XCOPY /F/Y .\005706.png .\cutPng\
초등800,11247,초5,3,save,"모으다,저축하다",1,동사,9725,18750,[seiv],,,#REF!,,,,,018750,XCOPY /F/Y .\018750.mp3 .\cutMp3\,009725,XCOPY /F/Y .\009725.png .\cutPng\
초등800,11248,초5,3,save,"남겨두다,아끼다",1,동사,5706,28333,[seiv],,,#REF!,,,,,028333,XCOPY /F/Y .\028333.mp3 .\cutMp3\,005706,XCOPY /F/Y .\005706.png .\cutPng\
초등800,11249,초3,1,say,말하다,1,동사,10647,1807,[séi],,,#REF!,,,,,001807,XCOPY /F/Y .\001807.mp3 .\cutMp3\,010647,XCOPY /F/Y .\010647.png .\cutPng\
초등800,11250,초3,1,say,"나타내다,쓰여있다",1,동사,9693,20591,[séi],,,#REF!,,,,,020591,XCOPY /F/Y .\020591.mp3 .\cutMp3\,009693,XCOPY /F/Y .\009693.png .\cutPng\
초등800,11251,초3,1,say,"결정권,발언권",2,명사,7704,25499,[séi],,,#REF!,,,,,025499,XCOPY /F/Y .\025499.mp3 .\cutMp3\,007704,XCOPY /F/Y .\007704.png .\cutPng\
초등800,11252,초4,2,school,학교,2,명사,3762,6236,[skú:l],,,#REF!,,,,,006236,XCOPY /F/Y .\006236.mp3 .\cutMp3\,003762,XCOPY /F/Y .\003762.png .\cutPng\
초등800,11253,초4,2,school,(작가/화가 등의) 파,2,명사,13418,21128,[skú:l],,,#REF!,,,,,021128,XCOPY /F/Y .\021128.mp3 .\cutMp3\,013418,XCOPY /F/Y .\013418.png .\cutPng\
초등800,11254,초4,2,school,"떼,무리",2,명사,1886,27304,[skuːl],,,#REF!,,,,,027304,XCOPY /F/Y .\027304.mp3 .\cutMp3\,001886,XCOPY /F/Y .\001886.png .\cutPng\
초등800,11255,초5,3,science,과학,2,명사,396,631,[sáiəns],,,#REF!,,,,,000631,XCOPY /F/Y .\000631.mp3 .\cutMp3\,000396,XCOPY /F/Y .\000396.png .\cutPng\
초등800,11256,초5,3,science,학문,2,명사,3769,16578,[sáiəns],,,#REF!,,,,,016578,XCOPY /F/Y .\016578.mp3 .\cutMp3\,003769,XCOPY /F/Y .\003769.png .\cutPng\
초등800,11257,초3,1,scissors,가위,2,명사,9163,14896,[sízərz],,,#REF!,,,,,014896,XCOPY /F/Y .\014896.mp3 .\cutMp3\,009163,XCOPY /F/Y .\009163.png .\cutPng\
초등800,11258,초6,4,score,악보,2,명사,13277,20144,[skɔ́:r],,,#REF!,,,,,020144,XCOPY /F/Y .\020144.mp3 .\cutMp3\,013277,XCOPY /F/Y .\013277.png .\cutPng\
초등800,11259,초5,3,sea,바다,1,동사,900,2141,[sí:],,,#REF!,,,,,002141,XCOPY /F/Y .\002141.mp3 .\cutMp3\,000900,XCOPY /F/Y .\000900.png .\cutPng\
초등800,11260,초5,3,season,계절,2,명사,304,488,[sí:zn],,,#REF!,,,,,000488,XCOPY /F/Y .\000488.mp3 .\cutMp3\,000304,XCOPY /F/Y .\000304.png .\cutPng\
초등800,11261,초5,3,season,양념하다,1,동사,10348,18012,[sí:zn],,,#REF!,,,,,018012,XCOPY /F/Y .\018012.mp3 .\cutMp3\,010348,XCOPY /F/Y .\010348.png .\cutPng\
초등800,11262,초5,3,season,"시즌,철",2,명사,16564,28434,[síːzn],,,#REF!,,,,,028434,XCOPY /F/Y .\028434.mp3 .\cutMp3\,016564,XCOPY /F/Y .\016564.png .\cutPng\
초등800,11263,초6,4,second,"초,순간",2,명사,6760,16962,[sékənd],,,#REF!,,,,,016962,XCOPY /F/Y .\016962.mp3 .\cutMp3\,006760,XCOPY /F/Y .\006760.png .\cutPng\
초등800,11264,초6,4,second,순간,2,명사,6943,30622,[sékənd],,,#REF!,,,,,030622,XCOPY /F/Y .\030622.mp3 .\cutMp3\,006943,XCOPY /F/Y .\006943.png .\cutPng\
초등800,11265,초등,5,secondary,2차적인,3,형용사,11861,16113,[sékəndèri],,,#REF!,,,,,016113,XCOPY /F/Y .\016113.mp3 .\cutMp3\,011861,XCOPY /F/Y .\011861.png .\cutPng\
초등800,11266,초등,5,secondary,간접적인,3,형용사,12030,22253,[sékəndèri],,,#REF!,,,,,022253,XCOPY /F/Y .\022253.mp3 .\cutMp3\,012030,XCOPY /F/Y .\012030.png .\cutPng\
초등800,11267,초3,1,see,보다,1,동사,2661,4422,[sí:],,,#REF!,,,,,004422,XCOPY /F/Y .\004422.mp3 .\cutMp3\,002661,XCOPY /F/Y .\002661.png .\cutPng\
초등800,11268,초3,1,see,경험하다,1,동사,7774,20147,[sí:],,,#REF!,,,,,020147,XCOPY /F/Y .\020147.mp3 .\cutMp3\,007774,XCOPY /F/Y .\007774.png .\cutPng\
초등800,11269,초3,1,see,"이해하다,알다",1,동사,4101,25789,[sí:],,,#REF!,,,,,025789,XCOPY /F/Y .\025789.mp3 .\cutMp3\,004101,XCOPY /F/Y .\004101.png .\cutPng\
초등800,11270,초5,3,sell,팔다,1,동사,8463,6063,[sél],,,#REF!,,,,,006063,XCOPY /F/Y .\006063.mp3 .\cutMp3\,008463,XCOPY /F/Y .\008463.png .\cutPng\
초등800,11271,초5,3,send,보내다,1,동사,1477,2398,[sénd],,,#REF!,,,,,002398,XCOPY /F/Y .\002398.mp3 .\cutMp3\,001477,XCOPY /F/Y .\001477.png .\cutPng\
초등800,11272,초등,5,service,봉사,2,명사,7908,2479,[sə́:rvis],,,#REF!,,,,,002479,XCOPY /F/Y .\002479.mp3 .\cutMp3\,007908,XCOPY /F/Y .\007908.png .\cutPng\
초등800,11273,초6,4,set,"놓다,설정하다,세우다",1,동사,787,1258,[sét],,,#REF!,,,,,001258,XCOPY /F/Y .\001258.mp3 .\cutMp3\,000787,XCOPY /F/Y .\000787.png .\cutPng\
초등800,11274,초6,4,set,세트,2,명사,11563,17354,[sét],,,#REF!,,,,,017354,XCOPY /F/Y .\017354.mp3 .\cutMp3\,011563,XCOPY /F/Y .\011563.png .\cutPng\
초등800,11275,초6,4,set,설정하다,1,동사,12580,17554,[set],,,#REF!,,,,,017554,XCOPY /F/Y .\017554.mp3 .\cutMp3\,012580,XCOPY /F/Y .\012580.png .\cutPng\
초등800,11276,초6,4,set,(해/달 등이) 지다,1,동사,11897,18024,[sét],,,#REF!,,,,,018024,XCOPY /F/Y .\018024.mp3 .\cutMp3\,011897,XCOPY /F/Y .\011897.png .\cutPng\
초등800,11277,초6,4,set,"위치한,자리한,설치한",3,형용사,344,20154,[sét],,,#REF!,,,,,020154,XCOPY /F/Y .\020154.mp3 .\cutMp3\,000344,XCOPY /F/Y .\000344.png .\cutPng\
초등800,11278,초6,4,set,(목표 등을)세우다,1,동사,12580,25792,[sét],,,#REF!,,,,,025792,XCOPY /F/Y .\025792.mp3 .\cutMp3\,012580,XCOPY /F/Y .\012580.png .\cutPng\
초등800,11279,초6,4,set,준비가 된,3,형용사,3219,25980,[sét],,,#REF!,,,,,025980,XCOPY /F/Y .\025980.mp3 .\cutMp3\,003219,XCOPY /F/Y .\003219.png .\cutPng\
초등800,11280,초6,4,set,(시계를) 맞추다,1,동사,16180,31105,[set],,,#REF!,,,,,031105,XCOPY /F/Y .\031105.mp3 .\cutMp3\,016180,XCOPY /F/Y .\016180.png .\cutPng\
초등800,11281,초3,1,seven,"7,일곱",2,명사,5,5,[sévən],,,#REF!,,,,,000005,XCOPY /F/Y .\000005.mp3 .\cutMp3\,000005,XCOPY /F/Y .\000005.png .\cutPng\
초등800,11282,초3,1,she,그녀는,5,대명사,10614,819,[ʃí:],,,#REF!,,,,,000819,XCOPY /F/Y .\000819.mp3 .\cutMp3\,010614,XCOPY /F/Y .\010614.png .\cutPng\
초등800,11283,초4,2,ship,배,2,명사,1398,2269,[ʃíp],,,#REF!,,,,,002269,XCOPY /F/Y .\002269.mp3 .\cutMp3\,001398,XCOPY /F/Y .\001398.png .\cutPng\
초등800,11284,초4,2,ship,"수송하다,실어 나르다",1,동사,8206,26057,[ʃíp],,,#REF!,,,,,026057,XCOPY /F/Y .\026057.mp3 .\cutMp3\,008206,XCOPY /F/Y .\008206.png .\cutPng\
초등800,11285,초3,1,shirt,와이셔츠,2,명사,2465,4077,[ʃə́:rt],,,#REF!,,,,,004077,XCOPY /F/Y .\004077.mp3 .\cutMp3\,002465,XCOPY /F/Y .\002465.png .\cutPng\
초등800,11286,초3,1,shoe,신발,2,명사,2089,3425,[ʃú:],,,#REF!,,,,,003425,XCOPY /F/Y .\003425.mp3 .\cutMp3\,002089,XCOPY /F/Y .\002089.png .\cutPng\
초등800,11287,초4,2,shop,"가게,소매점",2,명사,51,51,[ʃáp],,,#REF!,,,,,000051,XCOPY /F/Y .\000051.mp3 .\cutMp3\,000051,XCOPY /F/Y .\000051.png .\cutPng\
초등800,11288,초4,2,shop,쇼핑하다,1,동사,1901,17558,[ʃap],,,#REF!,,,,,017558,XCOPY /F/Y .\017558.mp3 .\cutMp3\,001901,XCOPY /F/Y .\001901.png .\cutPng\
초등800,11289,초4,2,shop,물건을 사다,1,동사,13633,22272,[ʃáp],,,#REF!,,,,,022272,XCOPY /F/Y .\022272.mp3 .\cutMp3\,013633,XCOPY /F/Y .\013633.png .\cutPng\
초등800,11290,초4,2,short,짧은,3,형용사,3355,5588,[ʃɔ́:rt],,,#REF!,,,,,005588,XCOPY /F/Y .\005588.mp3 .\cutMp3\,003355,XCOPY /F/Y .\003355.png .\cutPng\
초등800,11291,초4,2,short,키가 작은,3,형용사,13921,25383,[ʃɔ́ːrt],,,#REF!,,,,,025383,XCOPY /F/Y .\025383.mp3 .\cutMp3\,013921,XCOPY /F/Y .\013921.png .\cutPng\
초등800,11292,초6,4,should,~하는 것이 좋다,1,동사,10713,4648,[ʃúd],,,#REF!,,,,,004648,XCOPY /F/Y .\004648.mp3 .\cutMp3\,010713,XCOPY /F/Y .\010713.png .\cutPng\
초등800,11293,초6,4,should,~해야 한다,1,동사,8486,16965,[ʃúd],,,#REF!,,,,,016965,XCOPY /F/Y .\016965.mp3 .\cutMp3\,008486,XCOPY /F/Y .\008486.png .\cutPng\
초등800,11294,초6,4,should,~일 것이다,1,동사,9706,17357,[ʃúd],,,#REF!,,,,,017357,XCOPY /F/Y .\017357.mp3 .\cutMp3\,009706,XCOPY /F/Y .\009706.png .\cutPng\
초등800,11295,초3,1,show,보여주다,1,동사,10662,2420,[ʃóu],,,#REF!,,,,,002420,XCOPY /F/Y .\002420.mp3 .\cutMp3\,010662,XCOPY /F/Y .\010662.png .\cutPng\
초등800,11296,초3,1,show,공연,2,명사,378,21622,[ʃóu],,,#REF!,,,,,021622,XCOPY /F/Y .\021622.mp3 .\cutMp3\,000378,XCOPY /F/Y .\000378.png .\cutPng\
초등800,11297,초3,1,show,"쇼,(TV 등의) 프로그램",2,명사,6173,25795,[ʃóu],,,#REF!,,,,,025795,XCOPY /F/Y .\025795.mp3 .\cutMp3\,006173,XCOPY /F/Y .\006173.png .\cutPng\
초등800,11298,초등,5,shy,"수줍어하는,소심한",3,형용사,10981,3274,[ʃái],,,#REF!,,,,,003274,XCOPY /F/Y .\003274.mp3 .\cutMp3\,010981,XCOPY /F/Y .\010981.png .\cutPng\
초등800,11299,초4,2,sick,병든,3,형용사,9801,2388,[sík],,,#REF!,,,,,002388,XCOPY /F/Y .\002388.mp3 .\cutMp3\,009801,XCOPY /F/Y .\009801.png .\cutPng\
초등800,11300,초4,2,sick,아픈,3,형용사,6205,16583,[sík],,,#REF!,,,,,016583,XCOPY /F/Y .\016583.mp3 .\cutMp3\,006205,XCOPY /F/Y .\006205.png .\cutPng\
초등800,11301,초4,2,sick,메스꺼운,3,형용사,12750,21623,[sík],,,#REF!,,,,,021623,XCOPY /F/Y .\021623.mp3 .\cutMp3\,012750,XCOPY /F/Y .\012750.png .\cutPng\
초등800,11302,초등,5,side,"옆,가장자리",2,명사,3358,5592,[sáid],,,#REF!,,,,,005592,XCOPY /F/Y .\005592.mp3 .\cutMp3\,003358,XCOPY /F/Y .\003358.png .\cutPng\
초등800,11303,초등,5,side,"(좌우 절반 중 한) 쪽,(적/자기편의) 편",2,명사,7399,17560,[sáid],,,#REF!,,,,,017560,XCOPY /F/Y .\017560.mp3 .\cutMp3\,007399,XCOPY /F/Y .\007399.png .\cutPng\
초등800,11304,초등,5,side,"면,측면",2,명사,3358,25796,[sáid],,,#REF!,,,,,025796,XCOPY /F/Y .\025796.mp3 .\cutMp3\,003358,XCOPY /F/Y .\003358.png .\cutPng\
초등800,11305,초3,1,sing,노래하다,1,동사,756,1203,[síŋ],,,#REF!,,,,,001203,XCOPY /F/Y .\001203.mp3 .\cutMp3\,000756,XCOPY /F/Y .\000756.png .\cutPng\
