제목,출판사,교육과정,Lesson,Title,Goal,Functions (의사소통기능),Structures (언어 형식),Functions Material 1,Functions Material 2,
영어,동아(이),2015,5,Beg to Differ,N/A,"경험 묻기
 Have you ever heard of the tango?
 충고하기
 You shouldn’t avoid eye contact while
 speaking.","• 소유격 관계대명사 whose
There were several students whose mothers or fathers were from countries other than Korea.  

• one of the+최상급+복수명사
Sumi was one of the smartest students in the class.  ","[DESCRIPTION]

Have you ever ()?을 활용해 경험 묻기.

[KEY_EXPRESSION]

Have you ever tried bungee jumping?

[KEY_EXPRESSION_KOR]

너는 번지 점프를 해본 적이 있니?

[SUB_EXPRESSION_1]

Have you ever taken part in ()?

[SUB_EXPRESSION_2]

Have you ever had the chance to ()?","[DESCRIPTION]  

You shouldn’t ()을 활용해 충고하기.  

[KEY_EXPRESSION]  

You shouldn’t interrupt others while they speak.  

[KEY_EXPRESSION_KOR]  

다른 사람이 말할 때 끼어들지 않는 것이 좋아.  

[SUB_EXPRESSION_1]  

It’s best not to ().  

[SUB_EXPRESSION_2]  

Try to avoid ().  ",
영어,동아(이),2015,6,Beyond Korea,N/A,"기대 표현하기
 I can’t wait to go there.
 놀람 표현하기
 I was impressed
 with the food
 delivery service.","• not until A B
Not until the late Joseon period did paintings begin to decorate the homes of common people.  

• could have p.p
None of them could have imagined the popularity that their paintings would later enjoy.  
","[DESCRIPTION]  

I can’t wait to ()을 활용해 기대 표현하기.  

[KEY_EXPRESSION]  

I can’t wait to see the fireworks.  

[KEY_EXPRESSION_KOR]  

나는 불꽃놀이를 보는 게 정말 기대돼.  

[SUB_EXPRESSION_1]  

I’m really excited to ().  

[SUB_EXPRESSION_2]  

I’m looking forward to ().  ","[DESCRIPTION]  

I was impressed with ()을 활용해 놀람 표현하기.  

[KEY_EXPRESSION]  

I was impressed with the new performance.  

[KEY_EXPRESSION_KOR]  

나는 새로운 공연에 감탄했어.  

[SUB_EXPRESSION_1]  

I was amazed by ().  

[SUB_EXPRESSION_2]  

It was surprising how ().  ",
영어,동아(이),2015,7,A Step Forward,N/A,"궁금증 표현하기
 Can you tell me
 about him?
 불평 말하기
 I’m not happy about it.","• 과거분사의 명사 수식
She sat just behind the ten seats reserved for whites.  

• 목적격 보어로 to부정사를 취하는 동사
Winton persuaded complete strangers to take the children in.  ","[DESCRIPTION]  

Can you tell me about ()?을 활용해 궁금증 표현하기.  

[KEY_EXPRESSION]  

Can you tell me about her latest book?  

[KEY_EXPRESSION_KOR]  

그녀의 최신 책에 대해 말해 줄 수 있어?  

[SUB_EXPRESSION_1]  

Could you explain ()?  

[SUB_EXPRESSION_2]  

I’d like to know more about ().  ","[DESCRIPTION]  

I’m not happy about ()을 활용해 불평 말하기.  

[KEY_EXPRESSION]  

I’m not happy about the service.  

[KEY_EXPRESSION_KOR]  

나는 서비스에 만족하지 않아.  

[SUB_EXPRESSION_1]  

I’m upset about ().  

[SUB_EXPRESSION_2]  

I feel disappointed with ().  ",
영어,동아(이),2015,8,Bon Voyage,N/A,"선호 표현하기
 I prefer the beaches.
 당부하기
 Don’t forget to
 bring an underwater
 camera.","• 관계부사 where
We found a place where we could sleep in an igloo.  

• if가 생략된 가정법
Had we known the Northern Lights were this beautiful, we would have planned to stay here for a few more days.  ","[DESCRIPTION]  

I prefer ()을 활용해 선호 표현하기.  

[KEY_EXPRESSION]  

I prefer tea over coffee.  

[KEY_EXPRESSION_KOR]  

나는 커피보다 차를 더 좋아해.  

[SUB_EXPRESSION_1]  

I like () better.  

[SUB_EXPRESSION_2]  

() is my favorite.  ","[DESCRIPTION]  

Don’t forget to ()을 활용해 당부하기.  

[KEY_EXPRESSION]  

Don’t forget to charge your phone.  

[KEY_EXPRESSION_KOR]  

휴대폰을 충전하는 것을 잊지 마.  

[SUB_EXPRESSION_1]  

Remember to ().  

[SUB_EXPRESSION_2]  

Make sure to ().  ",
영어 I,동아(권),2015,1,Invitation to a Teen’s Life,N/A,"• 소망 표현하기
 I can’t wait to 
 participate in the
 costume party.
 • 조언하기
 If I were you, I’d
 solve a few math problems every day.","• 목적격 보어가 to부정사인 5형식 문장
The teacher asked him to name the current Secretary- General of the United Nations.

• should have p.p.
Horrified, he whispered, “I should have known that!”","[DESCRIPTION]  

I can’t wait to ()을 활용해 소망 표현하기.  

[KEY_EXPRESSION]  

I can’t wait to visit the amusement park.  

[KEY_EXPRESSION_KOR]  

나는 놀이공원에 가는 게 너무 기대돼.  

[SUB_EXPRESSION_1]  

I’m looking forward to ().  

[SUB_EXPRESSION_2]  

I’m really eager to ().  ","[DESCRIPTION]  

If I were you, I’d ()을 활용해 조언하기.  

[KEY_EXPRESSION]  

If I were you, I’d practice speaking English more.  

[KEY_EXPRESSION_KOR]  

내가 너라면 영어 말하기 연습을 더 할 거야.  

[SUB_EXPRESSION_1]  

If I were in your position, I would ().  

[SUB_EXPRESSION_2]  

You might want to consider ().  ",
영어 I,동아(권),2015,2,Taste Different Cultures,N/A,"• 음식 권유하기
 Please try some of these sandwiches.
 • 알고 있음 표현하기
 I’ve heard that they don’t put their forks inside their mouths.","• 관계부사 why
That is why it is better to eat your biggest meal at lunch time.

• the same ~ as 구문
It contains the same amount of protein as an egg white.","[DESCRIPTION]

Please try some ()을 활용해 음식 권유하기.

[KEY_EXPRESSION]

Please try some of these cookies.

[KEY_EXPRESSION_KOR]

이 쿠키를 한번 먹어 봐.

[SUB_EXPRESSION_1]

You should give () a try.

[SUB_EXPRESSION_2]

Why don’t you taste ()?","[DESCRIPTION]  

I’ve heard that ()을 활용해 알고 있음 표현하기.  

[KEY_EXPRESSION]  

I’ve heard that they eat with chopsticks only.  

[KEY_EXPRESSION_KOR]  

나는 그들이 젓가락으로만 먹는다고 들었어.  

[SUB_EXPRESSION_1]  

I was told that ().  

[SUB_EXPRESSION_2]  

People say that ().  
",
영어 I,동아(권),2015,3,Live and Let Live,N/A,"• 궁금증 표현하기
 I’m curious about  why sharks are an endangered species.
 • 의도 표현하기
 I’m planning to post some soil pollution photos.","• 과거완료의 수동태
The baby and her mom had been driven out of their forest home when it was destroyed.

• 대동사 do
Read the labels of products carefully to see if they contain palm oil, and try to avoid them if they do.","[DESCRIPTION]  

I’m curious about ()을 활용해 궁금증 표현하기.  

[KEY_EXPRESSION]  

I’m curious about how whales communicate.  

[KEY_EXPRESSION_KOR]  

나는 고래가 어떻게 소통하는지 궁금해.  

[SUB_EXPRESSION_1]  

I wonder about ().  

[SUB_EXPRESSION_2]  

I’d like to know more about ().  ","[DESCRIPTION]  

I’m planning to ()을 활용해 의도 표현하기.  

[KEY_EXPRESSION]  

I’m planning to share photos of air pollution.  

[KEY_EXPRESSION_KOR]  

나는 대기 오염에 대한 사진을 공유할 계획이야.  

[SUB_EXPRESSION_1]  

I intend to ().  

[SUB_EXPRESSION_2]  

I have a plan to ().  ",
영어 I,동아(권),2015,4,Passion for Reading,N/A,"• 선호에 대해 묻기
 Which do you prefer 
 reading, comedies or tragedies?
 • 제안하기
 Why don’t you talk to him about it?","• 관계대명사 which의 계속적 용법
He had avoided the work for weeks, which put him under great pressure.

• 「with + 목적어 +분사」 구문
“Absolutely not, sir,” Sekhar said with his voice shaking.","[DESCRIPTION]  

Which do you prefer, () or ()?을 활용해 선호에 대해 묻기.  

[KEY_EXPRESSION]  

Which do you prefer, swimming or hiking?  

[KEY_EXPRESSION_KOR]  

수영과 하이킹 중 어느 것을 더 좋아해?  

[SUB_EXPRESSION_1]  

Do you like () more, or ()?  

[SUB_EXPRESSION_2]  

Would you rather do () or ()?  ","[DESCRIPTION]  

Why don’t you ()?을 활용해 제안하기.  

[KEY_EXPRESSION]  

Why don’t you ask your teacher?  

[KEY_EXPRESSION_KOR]  

선생님께 물어보는 게 어때?  

[SUB_EXPRESSION_1]  

How about ()?  

[SUB_EXPRESSION_2]  

Maybe you could try ().  ",
영어 I,동아(권),2015,5,Discover the Future,N/A,"• 의견 표현하기
 In my opinion, we won’t have to drive.
 • 이유 묻기
 What makes you think so?","• 관계대명사 what
This is one example of what the “Internet of Things,” or IoT, can do.

• 명사를 뒤에서 꾸며 주는 과거분사구
One of the most popular IoT applications is the use of sensors built into the roads.","[DESCRIPTION]  

In my opinion, ()을 활용해 의견 표현하기.  

[KEY_EXPRESSION]  

In my opinion, studying every day is helpful.  

[KEY_EXPRESSION_KOR]  

내 생각에는 매일 공부하는 것이 도움이 돼.  

[SUB_EXPRESSION_1]  

I believe that ().  

[SUB_EXPRESSION_2]  

I think ().  ","[DESCRIPTION]  

What makes you think ()?을 활용해 이유 묻기.  

[KEY_EXPRESSION]  

What makes you think she will be late?  

[KEY_EXPRESSION_KOR]  

너는 그녀가 늦을 거라고 생각하는 이유가 뭐야?  

[SUB_EXPRESSION_1]  

Why do you believe ()?  

[SUB_EXPRESSION_2]  

How do you know ()?  ",
영어 I,동아(권),2015,6,National Pride,N/A,"• 설명 요청하기
 Can you tell me more about it? 
 • 추천하기
 I recommend that you watch b-boy dancing.","• 부정어 강조로 인한 도치
Not only did he love his father, but King Jeongjo also had a big heart for his people.

• without 가정법
Without it, the construction of the fortress would have taken much longer.","[DESCRIPTION]  

Can you tell me more about ()?을 활용해 설명 요청하기.  

[KEY_EXPRESSION]  

Can you tell me more about his project?  

[KEY_EXPRESSION_KOR]  

그의 프로젝트에 대해 좀 더 말해 줄 수 있어?  

[SUB_EXPRESSION_1]  

Could you explain () to me?  

[SUB_EXPRESSION_2]  

I’d like to know more about ().  ","[DESCRIPTION]  

I recommend that you ()을 활용해 추천하기.  

[KEY_EXPRESSION]  

I recommend that you try this book.  

[KEY_EXPRESSION_KOR]  

나는 너에게 이 책을 읽어보라고 추천할게.  

[SUB_EXPRESSION_1]  

You should check out ().  

[SUB_EXPRESSION_2]  

It would be good to ().  ",
영어 II,동아(권),2015,1,Health Talks,N/A,"• 충고, 조언하기 
 I think you should start exercising.
 • 강조하기 
 It’s important that you have a strong sense of purpose.","• 재귀대명사 
It shows that your emotional state can reflect itself in your posture.

• never too ~ to부정사 
The good news is that it is never too late to start.","[DESCRIPTION]  

I think you should ()을 활용해 충고, 조언하기.  

[KEY_EXPRESSION]  

I think you should eat more vegetables.  

[KEY_EXPRESSION_KOR]  

나는 네가 더 많은 채소를 먹어야 한다고 생각해.  

[SUB_EXPRESSION_1]  

You might want to ().  

[SUB_EXPRESSION_2]  

It’s a good idea to ().  ","[DESCRIPTION]  

It’s important that you ()을 활용해 강조하기.  

[KEY_EXPRESSION]  

It’s important that you get enough sleep.  

[KEY_EXPRESSION_KOR]  

충분한 수면을 취하는 것이 중요해.  

[SUB_EXPRESSION_1]  

You must remember to ().  

[SUB_EXPRESSION_2]  

Make sure to ().  ",
영어 II,동아(권),2015,2,Step into the World,N/A,"• 상기시켜주기 
 Don’t forget to take some insect repellent.
 • 놀람 표현하기 
 I can’t believe that!","• 현재완료 진행 시제 
Ever since, she and I have been exchanging letters.

• 관계부사 where 
We passed by the harbor where some kids were taking a dip.","[DESCRIPTION]  

Don’t forget to ()을 활용해 상기시켜주기.  

[KEY_EXPRESSION]  

Don’t forget to bring your umbrella.  

[KEY_EXPRESSION_KOR]  

우산을 가져가는 것을 잊지 마.  

[SUB_EXPRESSION_1]  

Remember to ().  

[SUB_EXPRESSION_2]  

Make sure to ().  ","[DESCRIPTION]  

I can’t believe ()!을 활용해 놀람 표현하기.  

[KEY_EXPRESSION]  

I can’t believe it’s already December!  

[KEY_EXPRESSION_KOR]  

벌써 12월이라니 믿을 수 없어!  

[SUB_EXPRESSION_1]  

That’s unbelievable!  

[SUB_EXPRESSION_2]  

No way!  ",
영어 II,동아(권),2015,3,The Joy of Language,N/A,"• 어려움 표현하기 
 I have difficulty pronouncing the letter “r.”
 • 설명 요청하기
 What does that mean?","• 동격의 of 
Sarah agrees with the idea of studying together.

• 분사구문 
Having spent a lot of time looking at the blog, I checked my mailbox.","[DESCRIPTION]  

I have difficulty ()을 활용해 어려움 표현하기.  

[KEY_EXPRESSION]  

I have difficulty remembering names.  

[KEY_EXPRESSION_KOR]  

나는 이름을 기억하는 데 어려움을 겪어.  

[SUB_EXPRESSION_1]  

It’s hard for me to ().  

[SUB_EXPRESSION_2]  

I struggle with ().  ","[DESCRIPTION]  

What does () mean?을 활용해 설명 요청하기.  

[KEY_EXPRESSION]  

What does ""biodiversity"" mean?  

[KEY_EXPRESSION_KOR]  

""생물 다양성""이 무슨 뜻이야?  

[SUB_EXPRESSION_1]  

Could you explain ()?  

[SUB_EXPRESSION_2]  

Can you tell me what () means?  ",
영어 II,동아(권),2015,4,Delight in Art,N/A,"• 진술하기 
 It is said that it took 4 years to complete the artwork on the
 wall.
 • 허가 요청하기 
 Is it alright if I wear
 casual clothes?","• not A but B 구문 
The lion, not wanting to disturb her, but curious about her presence, looks on.

• 조동사 ought to 
His tiger surprising its prey ought not to be missed.","[DESCRIPTION]  

It is said that ()을 활용해 진술하기.  

[KEY_EXPRESSION]  

It is said that this castle is haunted.  

[KEY_EXPRESSION_KOR]  

이 성은 귀신이 나온다고 해.  

[SUB_EXPRESSION_1]  

People say that ().  

[SUB_EXPRESSION_2]  

They believe that ().  ","[DESCRIPTION]  

Is it alright if I ()?을 활용해 허가 요청하기.  

[KEY_EXPRESSION]  

Is it alright if I leave early?  

[KEY_EXPRESSION_KOR]  

내가 일찍 떠나도 괜찮을까?  

[SUB_EXPRESSION_1]  

Would it be okay if I ()?  

[SUB_EXPRESSION_2]  

Can I ()?  ",
영어 II,동아(권),2015,5,Living Together,N/A,"• 도덕적 의무 표현하기 
 We are supposed to give equal opportunities to both men and women.
 • 동의하기 
 You can say that again.","• such a(n)+형용사+명사+that ~ 
The idea was such a huge sensation that teens began piling up pennies.

• 형식주어 it 
It is evident that his commitment is paying off.","[DESCRIPTION]  

We are supposed to ()을 활용해 도덕적 의무 표현하기.  

[KEY_EXPRESSION]  

We are supposed to respect others.  

[KEY_EXPRESSION_KOR]  

우리는 다른 사람을 존중해야 해.  

[SUB_EXPRESSION_1]  

It’s our duty to ().  

[SUB_EXPRESSION_2]  

We should always ().  ","[DESCRIPTION]  

You can say that again.을 활용해 동의하기.  

[KEY_EXPRESSION]  

You can say that again!  

[KEY_EXPRESSION_KOR]  

완전 동의해!  

[SUB_EXPRESSION_1]  

I totally agree!  

[SUB_EXPRESSION_2]  

That’s so true!  ",
