*중고등1200 교육부 지정 영단어의 영어 데이터 > 워드P에서 해당 단어의 모든 다의어 리스트업,,,,,,,,,,,
voca NO,grade ID,grade NO,WordText,WordMeaning,PoS,품사,image ID,WordID(SoundID),WordSymbol,example_english,example_korean
1805,중2,7,audience,청중,2,명사,3424,5695,[ɔ́:diəns],,
1806,중2,7,average,"보통의,일반적인",3,형용사,9698,31080,[ǽvəridʒ],,
1807,중2,7,balance,균형을 유지하다,1,동사,510,31077,[bǽləns],,
1808,중2,7,balance,균형,2,명사,510,807,[bǽləns],,
1809,중2,7,balance,(무역) 수지,2,명사,7330,22503,[bǽləns],,
1810,중2,7,balance,저울,2,명사,8672,21457,[bǽləns],,
1811,중2,7,balance,"잔액,균형",2,명사,16107,21456,[bǽləns],,
1812,중2,7,bar,금지하다,1,동사,8131,22508,[báːr],,
1813,중2,7,bar,막대기,2,명사,1111,1764,[bá:r],,
1814,중2,7,bar,(일반적인) 변호사직,2,명사,1466,24103,[báːr],,
1815,중2,7,bar,술집,2,명사,6170,17436,[bá:r],,
1816,중2,7,bark,짖다,1,동사,3351,5583,[bá:rk],,
1817,중2,7,bark,나무껍질,2,명사,12356,16742,[bá:rk],,
1818,중2,7,battery,"건전지,배터리",2,명사,14779,2296,[bǽtəri],,
1819,중2,7,beg,구걸하다,1,동사,206,19126,[bég],,
1820,중2,7,beg,간청하다,1,동사,9261,713,[bég],,
1821,중2,7,bet,걸다,1,동사,221,334,[bét],,
1822,중2,7,bet,확신하다,1,동사,3912,18940,[bét],,
1823,중2,7,bit,조금,2,명사,8393,5182,[bít],,
1824,중2,7,blame,탓하다,1,동사,9681,1097,[bléim],,
1825,중2,7,bloom,"증가하다,번영하다",1,동사,8414,27300,[bluːm],,
1826,중2,7,bother,"신경 쓰다,걱정하다",1,동사,7834,20764,[báðər],,
1827,중2,7,bother,"~을 귀찮게하다,성가시게 하다",1,동사,7897,25582,[báðər],,
1828,중2,7,bother,애를 쓰다,1,동사,10003,30631,[bάðər],,
1829,중2,7,bother,"괴롭히다,귀찮게 굴다",1,동사,10610,683,[báðər],,
1830,중2,7,bother,성가신 일,2,명사,8502,30633,[bάðər],,
1831,중2,7,bow,"절하다,인사하다",1,동사,3042,5037,[báu],,
1832,중2,7,bow,"복종하다,굴복하다",1,동사,10982,24153,[báu],,
1833,중2,7,bow,나비 모양(매듭/리본),2,명사,12147,25972,[báu],,
1834,중2,7,bow,활,2,명사,12685,17698,[báu],,
1835,중2,7,breath,숨,2,명사,2006,3307,[bréθ],,
1836,중2,7,bump,부딪치다,1,동사,8343,2501,[bʌ́mp],,
1837,중2,7,bump,(신체의) 혹,2,명사,11716,19857,[bʌ́mp],,
1838,중2,7,bump,튀어나온 부분,2,명사,13086,19147,[bʌ́mp],,
1839,중2,7,cart,수레,2,명사,1965,3240,[ká:rt],,
1840,중2,7,ceiling,천장,2,명사,3405,5671,[sí:liŋ],,
1841,중2,7,cell,감옥,2,명사,146,18950,[sél],,
1842,중2,7,cell,"세포,감옥",2,명사,1883,3135,[sél],,
1843,중2,7,charge,청구하다,1,동사,1522,5689,[ʧá:rdʒ],,
1844,중2,7,charge,충전하다,1,동사,2966,18248,[ʧá:rdʒ],,
1845,중2,7,charge,책임을 맡기다,1,동사,6612,19158,[ʧá:rdʒ],,
1846,중2,7,charge,"기소하다,고소하다",1,동사,8198,17711,[ʧá:rdʒ],,
1847,중2,7,charge,(외상으로) 달아놓다,1,동사,16108,21797,[ʧá:rdʒ],,
1848,중2,7,charge,비난,2,명사,1619,30544,[ʧaːrdʒ],,
1849,중2,7,charge,"기소,혐의",2,명사,8198,31639,[ʧá:rdʒ],,
1850,중2,7,charge,요금,2,명사,10889,17712,[ʧá:rdʒ],,
1851,중2,7,chest,가슴,2,명사,85,102,[ʧést],,
1852,중2,7,chest,상자,2,명사,1484,31489,[ʧést],,
1853,중2,7,chest,서랍장,2,명사,1800,16766,[ʧést],,
1854,중2,7,clerk,"점원,사무원",2,명사,299,16774,[klə́:rk],,
1855,중2,7,clerk,사무원,2,명사,370,2816,[klə́:rk],,
1856,중2,7,client,고객,2,명사,15027,497,[kláiənt],,
1857,중2,7,comfortable,편안한,3,형용사,8231,3595,[kʌ́mfərtəbl],,
1858,중2,7,consume,먹다,1,동사,235,17734,[kənsú:m],,
1859,중2,7,consume,소비하다,1,동사,1901,3155,[kənsú:m],,
1860,중2,7,consume,불길에 휩싸이다,1,동사,5153,25442,[kənsúːm],,
1861,중2,7,consume,(감정 등이) 휩싸다,1,동사,13138,20345,[kənsú:m],,
1862,중2,7,creature,생물,2,명사,1788,2984,[krí:ʧər],,
1863,중2,7,creature,"존재,창조물",2,명사,1788,30924,[kríːʧər],,
1864,중2,7,deliver,구출하다,1,동사,474,22759,[dəlívər],,
1865,중2,7,deliver,"배달하다,전달하다",1,동사,1405,2280,[dəlívər],,
1866,중2,7,deliver,"전달하다,말하다",1,동사,3003,20825,[dəlívər],,
1867,중2,7,deliver,분만하다,1,동사,5121,21864,[dəlívər],,
1868,중2,7,deliver,(연설/강연 등을) 하다,1,동사,8579,30690,[dilívər],,
1869,중2,7,deliver,(판결 등을) 내리다,1,동사,11051,30684,[dilívər],,
1870,중2,7,deny,부인하다,1,동사,1542,2527,[dinái],,
1871,중2,7,deny,거절하다,1,동사,7816,25228,[dinái],,
1872,중2,7,despite,그럼에도 불구하고,6,전치사,9338,3828,[dispáit],,
1873,중2,7,develop,(병에) 걸리다,1,동사,427,25229,[divéləp],,
1874,중2,7,develop,개발하다,1,동사,5857,17113,[divéləp],,
1875,중2,7,develop,"발달하다,개발하다",1,동사,8361,2216,[divéləp],,
1876,중2,7,develop,"발전시키다,성장시키다",1,동사,8361,30740,[divéləp],,
1877,중2,7,develop,습관을 만들다,1,동사,12902,19198,[divéləp],,
1878,중2,7,develop,(필름을) 현상하다,1,동사,14296,21869,[divéləp],,
1879,중2,7,develop,(병/문제 등이) 생기다,1,동사,14343,25447,[divéləp],,
1880,중2,7,disturb,방해하다,1,동사,7997,2263,[distə́:rb],,
1881,중2,7,disturb,혼란스러워하다,1,동사,8557,19928,[distə́:rb],,
1882,중2,7,disturb,건드리다,1,동사,10634,31120,[distə́ːrb],,
1883,중2,7,effort,"노력,수고",2,명사,8226,1205,[éfərt],,
1884,중2,7,entire,전체,2,명사,3541,30967,[intáiər],,
1885,중2,7,entire,"전체의,온",3,형용사,3541,5005,[intáiər],,
1886,중2,7,evil,악,2,명사,2175,3579,[í:vəl],,
1887,중2,7,evil,"사악한,악랄한",3,형용사,2175,25982,[í:vəl],,
1888,중2,7,fear,두려워하다,1,동사,9468,25918,[fíər],,
1889,중2,7,fear,두려움,2,명사,10863,1606,[fíər],,
1890,중2,7,figure,계산하다,1,동사,300,22982,[fígjər],,
1891,중2,7,figure,생각하다,1,동사,1784,18390,[fígjər],,
1892,중2,7,figure,알아차리다,1,동사,9687,17149,[fígjər],,
1893,중2,7,figure,형상,2,명사,2653,18391,[fígjər],,
1894,중2,7,figure,수치,2,명사,2892,17150,[fígjər],,
1895,중2,7,figure,"피규어,모형",2,명사,9353,28379,[fígjər],,
1896,중2,7,figure,(언급된 유형의) 인물,2,명사,16095,1931,[fígjər],,
1897,중2,7,flow,흐르다,1,동사,10920,6620,[flóu],,
1898,중2,7,flow,"흐름,유출",2,명사,10920,26025,[flóu],,
1899,중2,7,found,설립하다,1,동사,1836,3058,[fáund],,
1900,중2,7,government,정부,2,명사,3609,5081,[gʌ́vərnmənt],,
1901,중2,7,judge,재판관,2,명사,2970,4901,[dʒʌ́dʒ],,
1902,중2,7,judge,심사위원,2,명사,3678,18515,[dʒʌ́dʒ],,
1903,중2,7,limit,한계,2,명사,3782,19650,[límit],,
1904,중2,7,manage,관리하다,1,동사,280,654,[mǽnidʒ],,
1905,중2,7,manage,대처하다,1,동사,907,19292,[mǽnidʒ],,
1906,중2,7,manage,(가까스로)~을 해내다,1,동사,9260,25723,[mǽnidʒ],,
1907,중2,7,material,물질,2,명사,1294,30679,[mətíəriəl],,
1908,중2,7,material,재료,2,명사,2956,4877,[mətíəriəl],,
1909,중2,7,material,자료,2,명사,8183,17901,[mətíəriəl],,
1910,중2,7,material,"물질적인,실질적인",3,형용사,5210,23321,[mətíəriəl],,
1911,중2,7,material,중요한,3,형용사,9541,19293,[mətíəriəl],,
1912,중2,7,offer,제안하다,1,동사,9741,17509,[ɔ́:fər],,
1913,중2,7,pile,쌓아 올리다,1,동사,9406,1467,[páil],,
1914,중2,7,pile,더미,2,명사,923,21593,[páil],,
1915,중2,7,pile,"재산,큰 돈",2,명사,1540,20093,[páil],,
1916,중2,7,prevent,"방지하다,막다",1,동사,1494,1759,[privént],,
1917,중2,7,prison,감옥,2,명사,146,191,[prízn],,
1918,중2,7,probably,아마,4,부사,8233,3545,[prábəbli],,
1919,중2,7,purchase,얻다,1,동사,2308,18698,[pə́:rʧəs],,
1920,중2,7,purchase,"산 물건,구매품",2,명사,3125,26112,[pə́:rʧəs],,
1921,중2,7,purchase,산 물건,2,명사,5527,30973,[pə́ːrʧəs],,
1922,중2,7,recognize,"알아보다,(사실임을)인정하다",1,동사,8242,3621,[rékəgnàiz],,
1923,중2,7,recognize,(사실임을) 인정하다,1,동사,9863,25317,[rékəgnàiz],,
1924,중2,7,remain,남다,1,동사,1154,1141,[riméin],,
1925,중2,7,remain,"남아있다,계속~이다",1,동사,1154,18726,[riméin],,
1926,중2,7,remain,~한 상태로 남아있다,1,동사,1154,30569,[riméin],,
1927,중2,7,remain,"유해,유골",2,명사,15902,25491,[riméin],,
1928,중2,7,remind,"다시 한 번 알려 주다,생각나게 하다",1,동사,7127,2974,[rimáind],,
1929,중2,7,remove,"치우다,제거하다",1,동사,2461,4064,[rimú:v],,
1930,중2,7,remove,"제거하다,없애다",1,동사,3109,25773,[rimú:v],,
1931,중2,7,remove,(모자 등을) 벗다,1,동사,5600,23672,[rimúːv],,
1932,중2,7,respect,고려,2,명사,9532,23682,[rispékt],,
1933,중2,7,rush,서두르다,1,동사,574,19366,[rʌʃ],,
1934,중2,7,rush,돌진하다,1,동사,975,1537,[rʌ́ʃ],,
1935,중2,7,rush,급수요,2,명사,7285,24982,[rʌ́ʃ],,
1936,중2,7,rush,혼잡함,2,명사,9469,17541,[rʌʃ],,
1937,중2,7,rush,강렬한 감정,2,명사,12119,31008,[rʌʃ],,
1938,중2,7,separate,갈라서다,1,동사,7795,85,[sépərèit],,
1939,중2,7,separate,분리된,3,형용사,72,21619,[sépərèit],,
1940,중2,7,separate,별개의,3,형용사,7059,20151,[sépərèit],,
1941,중2,7,shell,폭격하다,1,동사,3641,31273,[ʃel],,
1942,중2,7,shell,(딱딱한) 껍질,2,명사,651,1030,[ʃél],,
1943,중2,7,shell,포탄,2,명사,3641,30777,[ʃel],,
1944,중2,7,shelter,(비/바람 등을) 막아주다,1,동사,3738,30761,[ʃéltər],,
1945,중2,7,shelter,피난(처),2,명사,3738,6185,[ʃéltər],,
1946,중2,7,shelter,보호소,2,명사,13054,19052,[ʃéltər],,
1947,중2,7,shelter,"주거지,쉼터",2,명사,13054,27222,[ʃéltər],,
1948,중2,7,similar,비슷한,3,형용사,1631,2698,[símələr],,
1949,중2,7,source,(특정한 곳에서) 얻다,1,동사,2749,25919,[sɔ́:rs],,
1950,중2,7,source,"근원,원천,출처",2,명사,2557,4257,[sɔ́:rs],,
1951,중2,7,source,자료,2,명사,2860,17567,[sɔ:rs],,
1952,중2,7,source,자원,2,명사,2878,20176,[sɔ́:rs],,
1953,중2,7,source,(문제의) 근원,2,명사,9694,19395,[sɔ:rs],,
1954,중2,7,square,정사각형,2,명사,3071,5082,[skwέər],,
1955,중2,7,square,고리타분한 사람,2,명사,4181,31192,[skwεər],,
1956,중2,7,square,제곱,2,명사,6159,31204,[skwεər],,
1957,중2,7,square,광장,2,명사,11818,21636,[skwέər],,
1958,중2,7,suffer,(고통을) 겪다,1,동사,427,375,[sʌ́fər],,
1959,중2,7,suffer,"나빠지다,악화되다",1,동사,2179,26115,[sʌ́fər],,
1960,중2,7,survey,조사하다,1,동사,3141,19073,[sərvéi],,
1961,중2,7,survey,(설문) 조사,2,명사,3141,5193,[sə́rvei],,
1962,중2,7,survive,살아남다,1,동사,1795,2880,[sərváiv],,
1963,중2,7,tale,"이야기,설화",2,명사,1905,15007,[téil],,
1964,중2,7,truth,"진실,사실",2,명사,11001,5522,[trú:θ],,
1965,중2,7,value,평가하다,1,동사,8467,20249,[vǽlju:],,
1966,중2,7,value,소중하게 여기다,1,동사,9590,19796,[vǽlju:],,
1967,중2,7,value,가치,2,명사,109,132,[vǽlju:],,
1968,중2,7,version,"(책/잡지 등의) ~판,버전(형태)",2,명사,3657,6053,[və́:rʒən],,
1969,중1,6,wild,"터무니없는,무모한",3,형용사,1580,20258,[wáild],,
1970,중1,6,wild,야생의,3,형용사,2233,3672,[wáild],,
1971,중1,6,wing,날개,2,명사,706,1129,[wíŋ],,
1972,중1,6,wing,부속 건물,2,명사,6298,22377,[wíŋ],,
1973,중1,6,wise,현명한,3,형용사,3858,6395,[wáiz],,
1974,중1,6,without,없이,6,전치사,2321,3809,[wiðáut; wiθáut],,
1975,중1,6,wonder,"궁금하다,놀라다",1,동사,7466,20691,[wʌ́ndər],,
1976,중1,6,wonder,~이 아닐까 생각하다,1,동사,14489,31188,[wΛndər],,
1977,중1,6,wonder,경이,2,명사,8327,20260,[wʌ́ndər],,
1978,중1,6,yet,아직,4,부사,2169,3568,[jét],,
1979,중1,6,yet,그렇지만,7,접속사,10683,19809,[jét],,
1980,중1,6,zebra,얼룩말,2,명사,10173,13782,[zí:brə],,
1981,중1,6,zero,숫자 영(0),2,명사,5264,9720,[zírou],,
1982,중2,7,contact,접촉하다,1,동사,3056,17092,[kántækt],,
1983,중2,7,contact,접촉,2,명사,3056,30653,[kάntækt],,
1984,중2,7,contain,"들어 있다,포함하다",1,동사,3700,6122,[kəntéin],,
1985,중2,7,contain,포함하다,1,동사,3700,17093,[kəntéin],,
1986,중2,7,continue,"계속되다,계속하다",1,동사,10996,484,[kəntínju:],,
1987,중2,7,conversation,대화,2,명사,916,6570,[kànvərséiʃən],,
1988,중2,7,counter,반대하다,1,동사,8084,22700,[káuntər],,
1989,중2,7,counter,계산대,2,명사,299,478,[káuntər],,
1990,중2,7,counter,거꾸로,3,형용사,1347,20811,[káuntər],,
1991,중2,7,crack,갈라지다,1,동사,246,163,[krǽk],,
1992,중2,7,crack,"깨다,부수다",1,동사,993,30737,[kræk],,
1993,중2,7,crack,갈라진 금,2,명사,246,19181,[krǽk],,
1994,중2,7,crack,날카로운 소리,2,명사,2042,28436,[kræk],,
1995,중2,7,crowd,군중,2,명사,3424,773,[kráud],,
1996,중2,7,debate,숙고하다,1,동사,5198,22734,[dibéit],,
1997,중2,7,depend,달려있다,1,동사,9613,19538,[dipénd],,
1998,중2,7,depend,의지하다,1,동사,11000,4514,[dipénd],,
1999,중2,7,dependence,의존,2,명사,11000,15571,[dipéndəns],,
2000,중2,7,determine,~을 하기로 결정하다,1,동사,7095,397,[ditə́:rmin],,
2001,중2,7,determine,밝혀내다,1,동사,8418,20371,[ditə́:rmin],,
2002,중2,7,divide,나누다,1,동사,8174,1085,[diváid],,
2003,중2,7,divide,"차이점,격차",2,명사,1985,26143,[diváid],,
2004,중2,7,drama,연극,2,명사,7901,14480,[drá:mə],,
2005,중2,7,drama,드라마,2,명사,12369,16796,[drá:mə],,
2006,중2,7,due,"마땅한,당연한",3,형용사,3824,30940,[djuː],,
2007,중2,7,due,~로 인한,3,형용사,9647,17123,[djú:],,
2008,중2,7,due,~하기로 되어 있는,3,형용사,10999,1773,[djú:],,
2009,중2,7,due,지불 기일이 만기된,3,형용사,10999,21891,[djú:],,
2010,중2,7,due,기일이 된,3,형용사,10999,25636,[djú:],,
2011,중2,7,dump,(쓰레기를) 버리다,1,동사,8097,1168,[dʌ́mp],,
2012,중2,7,dump,(쓰레기) 더미,2,명사,2133,19548,[dʌ́mp],,
2013,중2,7,dump,쓰레기 더미,2,명사,2133,30789,[dʌmp],,
2014,중2,7,dump,(쓰레기) 폐기장,2,명사,12035,20846,[dʌ́mp],,
2015,중2,7,electric,전기의,3,형용사,3001,4953,[iléktrik],,
2016,중2,7,elementary,초보의,3,형용사,3437,5710,[èləméntəri],,
2017,중2,7,elementary,초등의,3,형용사,5376,25641,[èləméntəri],,
2018,중2,7,empire,제국,2,명사,11655,15907,[émpaiər],,
2019,중2,7,engine,엔진,2,명사,580,913,[éndʒin],,
2020,중2,7,escape,달아나다,1,동사,866,1383,[eskéip; iskéip],,
2021,중2,7,especially,특히,4,부사,9841,6023,[ispéʃəlil; espéʃəlil],,
2022,중2,7,ever,언젠가,4,부사,9607,21509,[évər],,
2023,중2,7,ever,"(비교급/최상급 강조) 단연코,지금까지",4,부사,9710,30535,[évər],,
2024,중2,7,ever,평생에,4,부사,14842,18977,[évər],,
2025,중2,7,ever,이전에,4,부사,16076,4673,[évər],,
2026,중2,7,exist,"존재하다,있다",1,동사,3165,5243,[igzíst],,
2027,중2,7,extra,단역 배우,2,명사,16159,25646,[ékstrə],,
2028,중2,7,extra,여분의,3,형용사,10985,3859,[ékstrə],,
2029,중2,7,familiar,"낯익은,친절한",3,형용사,730,1160,[fəmíljər],,
2030,중2,7,fancy,원하다,1,동사,10702,17785,[fǽnsi],,
2031,중2,7,fancy,"공상,환상",2,명사,1752,24391,[fǽnsi],,
2032,중2,7,fancy,화려한,3,형용사,3898,502,[fǽnsi],,
2033,중2,7,fancy,"값비싼,고급의",3,형용사,4441,25988,[fǽnsi],,
2034,중2,7,fancy,"멋진,대단히 좋은",3,형용사,10726,30663,[fǽnsi],,
2035,중2,7,flight,(특정 지역으로의) 항공편,1,동사,2324,25246,[fláit],,
2036,중2,7,flight,"비행,항공편",2,명사,707,2723,[fláit],,
2037,중2,7,flight,"탈출,도피",2,명사,4906,25455,[fláit],,
2038,중2,7,fortune,행운,2,명사,3835,20888,[fɔ́:rʧən],,
2039,중2,7,fortune,재산,2,명사,8368,4883,[fɔ́:rʧən],,
2040,중2,7,fortune,"행운,재산",2,명사,8368,30804,[fɔ́ːrʧən],,
2041,중2,7,frog,개구리,2,명사,176,246,[frɔ́:g],,
2042,중2,7,gear,장비,2,명사,2188,17808,[giər],,
2043,중2,7,gear,(자동차) 기어,2,명사,4029,4849,[gír],,
2044,중2,7,gear,소유물,2,명사,8368,23043,[gíər],,
2045,중2,7,gentle,점잖은,3,형용사,374,9753,[dʒéntl],,
2046,중2,7,gentle,온순한,3,형용사,7873,20416,[dʒéntl],,
2047,중2,7,giant,거인,2,명사,202,299,[dʒáiənt],,
2048,중2,7,giant,거대한,3,형용사,202,17170,[dʒáiənt],,
2049,중2,7,gorgeous,"아주 멋진,아름다운",3,형용사,1163,1873,[gɔ́:rdʒəs],,
2050,중2,7,grocery,식료잡화점,2,명사,2072,3398,[gróusəri],,
2051,중2,7,grocery,식료품,2,명사,5380,20427,[gróusəri],,
2052,중2,7,increase,증가하다,1,동사,8414,5402,[inkrí:s],,
2053,중2,7,increase,증가,2,명사,8414,30612,[inkríːs],,
2054,중2,7,inventor,발명가,2,명사,2573,14661,[invéntər],,
2055,중2,7,junior,"손아래의,하급의",3,형용사,1940,3205,[dʒú:njər],,
2056,중2,7,lamb,새끼 양,2,명사,1774,2960,[lǽm],,
2057,중2,7,lamb,양고기,2,명사,13390,20970,[lǽm],,
2058,중2,7,lead,(결과적으로)~에 이르다,1,동사,2412,25702,[lí:d],,
2059,중2,7,lead,"안내하다,이끌다",1,동사,2780,4611,[lí:d],,
2060,중2,7,lead,"주인공,주연",2,명사,3197,25930,[lí:d],,
2061,중2,7,lead,머리글,2,명사,4621,19645,[lí:d],,
2062,중2,7,lead,납,2,명사,8813,24679,[líːd],,
2063,중2,7,lend,빌려주다,1,동사,1652,2736,[lénd],,
2064,중2,7,lid,뚜껑,2,명사,1070,1700,[líd],,
2065,중2,7,log,"일지,기록",2,명사,2803,26011,[lɔ́:g],,
2066,중2,7,log,통나무,2,명사,3601,5967,[lɔ́:g],,
2067,중2,7,loose,헐거운,3,형용사,3846,6376,[lú:s],,
2068,중2,7,major,소령,2,명사,5895,30941,[méidʒər],,
2069,중2,7,major,주요한,3,형용사,3198,5295,[méidʒər],,
2070,중2,7,medicine,약,2,명사,2237,3677,[médəsin],,
2071,중2,7,medicine,의학,2,명사,2713,19670,[médəsin],,
2072,중2,7,mess,어질러놓은 것,2,명사,2293,3759,[més],,
2073,중2,7,mess,지저분한 상태,2,명사,7976,28371,[mes],,
2074,중2,7,metal,금속,2,명사,3408,883,[métl],,
2075,중2,7,method,"방법,방식",2,명사,1958,2242,[méθəd],,
2076,중2,7,modern,현대의,3,형용사,3856,6392,[mádərn],,
2077,중2,7,navy,해군,2,명사,3816,6317,[néivi],,
2078,중2,7,navy,남색,2,명사,6730,21576,[néivi],,
2079,중2,7,necessary,필요한,3,형용사,3744,6211,[nésəsèri],,
2080,중2,7,neither,어느 편도 ~아니다,5,대명사,2270,3724,[ní:ðər; náiðər],,
2081,중2,7,nest,"둥지를 틀다,알을 낳고 품다",1,동사,1474,26062,[nést],,
2082,중2,7,nest,"(새의) 둥지,보금자리",2,명사,1474,2394,[nést],,
2083,중2,7,notice,주목하다,1,동사,8358,18612,[nóutis],,
2084,중2,7,notice,의식하다,1,동사,9596,20522,[nóutis],,
2085,중2,7,notice,"깨닫다,알아차리다,주목하다",1,동사,16121,17271,[nóutis],,
2086,중2,7,notice,"공고문,통지서",2,명사,9768,5302,[nóutis],,
2087,중2,7,nowadays,요즈음에,4,부사,8289,4145,[náuədèiz],,
2088,중2,7,occur,(사건 등이) 발생하다,1,동사,2812,4665,[əkə́:r],,
2089,중2,7,overall,작업복,2,명사,15515,23442,[óuvərɔ̀ːl],,
2090,중2,7,overall,전체의,3,형용사,9832,5006,[óuvərɔ:l],,
2091,중2,7,overall,전반적으로,4,부사,9832,19023,[óuvərɔ:l],,
2092,중2,7,pardon,용서,2,명사,2509,4164,[pá:rdn],,
2093,중2,7,pardon,뭐라고요,5,대명사,16172,25748,[pá:rdn],,
2094,중2,7,patient,환자,2,명사,3924,6528,[péiʃənt],,
2095,중2,7,patient,참을성 있는,3,형용사,3376,17283,[péiʃənt],,
2096,중2,7,pause,"쉬다,망설이다",1,동사,1133,30972,[pɔːz],,
2097,중2,7,pause,"멈춤,휴식",2,명사,3248,30935,[pɔːz],,
2098,중2,7,peace,평화,2,명사,3689,6107,[pí:s],,
2099,중2,7,period,기간,2,명사,577,907,[píriəd],,
2100,중2,7,period,"시대,시기",2,명사,9347,25752,[píriəd],,
2101,중2,7,period,마침표,2,명사,12553,26059,[píriəd],,
2102,중2,7,personality,성격,2,명사,9360,3081,[pə̀:rsənǽləti],,
2103,중2,7,personality,개성,2,명사,16173,25753,[pə̀:rsənǽləti],,
2104,중2,7,pitch,던지다,1,동사,929,1476,[píʧ],,
2105,중2,7,pitch,음정,2,명사,4813,27376,[piʧ],,
2106,중2,7,pitch,권유,2,명사,7327,24883,[píʧ],,
2107,중2,7,pitch,정점,2,명사,8854,31267,[piʧ],,
2108,중2,7,plain,"초원,평원",2,명사,6795,25302,[pléin],,
2109,중2,7,plain,플레인(본래 그대로의 상태),2,명사,11558,30749,[plein],,
2110,중2,7,plain,무늬 없는,3,형용사,3398,18664,[pléin],,
2111,중2,7,plain,평범한,3,형용사,3682,3256,[pléin],,
2112,중2,7,plain,"소박한,꾸미지 않은",3,형용사,7805,23516,[pléin],,
2113,중2,7,plain,명료한,3,형용사,8039,21061,[pléin],,
