textbook ID,레슨,단어,품사,PoS,뜻,예문,예문 해석
801,2,grocery shopping,명사,2,장보기,Doing grocery shopping online is easy.,온라인으로 장을 보는 것은 쉽다.
801,8,happiness,명사,2,"행복, 만족",Good health is a factor of happiness.,건강은 행복의 요건 중 하나이다.
801,2,have ~ in common,숙어/관용어,9,~을 공통적으로 지니다,They have a lot in common.,그들은 공통점이 많다.
801,5,honor,동사,1,"예우하다, 존중하다",Many people came to honor the queen.,많은 사람들이 여왕에게 예우를 표하기 위해 왔다.
801,8,impressive,형용사,3,"인상적인, 감명 깊은",His novel was very impressive.,그의 소설은 매우 인상적이었다.
801,7,improve,동사,1,"개선하다, 향상시키다",You need to improve your English.,너는 영어 실력을 향상시킬 필요가 있다.
801,5,in need,숙어/관용어,9,어려움에 처한,I helped the people in need.,나는 어려움에 처한 사람들을 도왔다.
801,1,interest,명사,2,"관심, 흥미",I have an interest in travel.,나는 여행에 관심이 있다.
801,5,international,형용사,3,"국제적인, 국제의",I’d like to make an international call.,국제 전화를 걸고 싶습니다.
801,3,last,동사,1,"계속되다, 지속되다",The meeting lasted three hours.,그 회의는 세 시간 동안 계속되었다.
801,7,late-night,형용사,3,심야의,Do you want a late-night snack?,너 야식 먹고 싶니?
801,1,leave,동사,1,"남기고 가다, 떠나다",Someone left this note for him.,누군가 그를 위해 이 노트를 남겼어.
801,4,lid,명사,2,뚜껑,Take out the can and open the lid.,통조림을 꺼내서 뚜껑을 열어라.
801,2,local,형용사,3,"(특정한) 지방의, 지역의",I work for the local newspaper.,나는 지역 신문사에서 일한다.
801,7,look ahead,"동사,숙어/관용어",#REF!,"(앞일을) 내다보다, 예견하다",Now is the time to look ahead.,지금은 미래를 내다봐야 할 시기이다.
801,4,material,명사,2,재료,Cement is used as a building material.,시멘트는 건축 재료로 사용된다.
801,5,mission,명사,2,"임무, 사명",They finished their mission successfully.,그들은 임무를 성공적으로 완수했다.
801,7,modeler,명사,2,모형 제작자,We are looking for a 3D modeler for our project.,우리는 우리 프로젝트에 필요한 3D 모형 제작자를 찾고 있다.
801,5,moment,명사,2,"순간, 잠깐",We enjoyed every moment of the trip.,우리는 그 여행의 모든 순간을 즐겼다.
801,6,museum,명사,2,박물관,That huge building is a museum.,저 큰 건물은 박물관이다.
801,5,nursing home,명사,2,양로원,Somi did volunteer work at a nursing home last year.,소미는 작년에 양로원에서 봉사활동을 했다.
801,6,on foot,숙어/관용어,9,"걸어서, 도보로",It will take a long time to go there on foot.,거기까지 걸어가는데 시간이 오래 걸릴 것이다.
801,8,once upon a time,숙어/관용어,9,옛날 옛적에,"Once upon a time, there lived a girl named Gretel.","옛날 옛적에, 그레텔이라는 소녀가 살았습니다."
801,1,online,부사,4,온라인으로,I bought my clothes online.,나는 온라인으로 옷을 샀다.
801,1,outdoors,부사,4,옥외[야외]에서,Let's play soccer outdoors!,밖에서 축구를 하자!
801,3,palm,명사,2,손바닥,I put the coin in her palm.,나는 그 동전을 그녀의 손바닥에 놓았다.
801,5,pass away,숙어/관용어,9,죽다,She passed away last month.,그녀는 지난달에 세상을 떠났다.
801,7,patient,명사,2,환자,The nurse looked after the patient.,간호사는 그 환자를 돌보았다.
801,1,photography,명사,2,"사진, 사진 찍기(촬영)",He is taking a photography class.,그는 사진 찍기 수업을 수강하고 있다.
801,3,pillow,명사,2,베개,The girls are having a pillow fight.,그 소녀들은 베개 싸움을 하고 있다.
801,4,pollution,명사,2,"오염, 공해",The air pollution is getting worse.,공기 오염이 심해지고 있다.
801,1,post,동사,1,게시하다,The results will be posted on the website.,결과는 웹사이트에 게시될 겁니다.
801,5,praise,동사,1,칭찬하다,We praised her cooking.,우리는 그녀의 요리를 칭찬했다.
801,8,predict,동사,1,"예언하다, 예측하다",It’s predicted that this summer will be hot.,올 여름은 무더울 것으로 예측된다.
801,1,presentation,명사,2,발표,We will have a Q & A time after the presentation.,발표 후에 질의응답 시간을 갖겠습니다.
801,2,price,명사,2,가격,The price of the bike was high.,그 자전거의 가격은 비쌌다.
801,4,produce,동사,1,생산하다,This factory produces cheese.,이 공장은 치즈를 생산한다.
801,4,productive,형용사,3,"생산적인, 생산력 있는",The material is known for making soil productive.,그 물질은 토양을 비옥하게 하는 것으로 유명하다.
801,3,protect,동사,1,보호하다,Wear sunglasses to protect your eyes.,눈을 보호하기 위해 선글라스를 써라.
801,1,public,형용사,3,"공공의, 대중의",The park is a public place where anyone can spend time.,그 공원은 누구나 시간을 보낼 수 있는 공공 장소이다.
801,4,public transportation,명사,2,대중교통 수단,Our city’s public transportation includes buses and a subway system.,우리 도시의 대중교통 수단은 버스와 지하철이 포함되어 있다.
801,6,purpose,명사,2,"목적, 목표",What is the purpose of your visit?,방문 목적이 무엇입니까?
801,6,rafting,명사,2,"래프팅, 급류 타기","It was my first time going rafting, so I was very excited.","래프팅하는 게 처음이라서, 나는 매우 신이 났다."
801,4,raise,동사,1,기르다,I raise two dogs.,나는 개 두 마리를 기른다.
801,5,realize,동사,1,깨닫다,I realized the value of health.,나는 건강의 소중함을 깨달았다.
801,7,reason,명사,2,"이유, 원인",What is the reason for your visit?,방문한 이유가 무엇입니까?
801,2,recommend,동사,1,"추천하다, 권하다",Can you recommend a movie?,영화 좀 추천해 줄래?
801,4,reduce,동사,1,"줄이다, 감소시키다",Try to reduce your mistakes.,실수를 줄이려 노력해라.
801,6,relax,동사,1,"휴식을 취하다, 느긋이 쉬다",Brad lay down on the couch to relax.,브래드는 휴식을 취하기 위해 긴 의자에 누웠다.
801,3,remind,동사,1,"생각나게 하다, 상기시키다",The song reminds me of my father.,그 노래는 내 아버지를 생각나게 한다.
801,2,reporter,명사,2,"기자, 리포터",The reporter said the player hit a home run.,기자는 그 선수가 홈런을 쳤다고 말했다.
801,3,represent,동사,1,"나타내다, 상징하다",A red flag represents danger.,붉은 깃발은 위험을 나타낸다.
801,5,respect,동사,1,존경하다,They respected their father.,그들은 아버지를 존경했다.
801,1,restroom,명사,2,화장실,May I use your restroom?,화장실 좀 써도 될까요?
801,1,result,명사,2,결과,The test results were not good.,시험 결과는 좋지 않았다.
801,4,reuse,동사,1,재사용하다,I washed the bottle and reused it.,나는 그 병을 씻어서 재사용했다.
801,7,reviewer,명사,2,(책・영화 등의) 논평가,The reviewer made comments about the new movie.,그 논평가는 새 영화에 대해 논평을 했다.
801,3,rooster,명사,2,수탉,John is raising a rooster and a hen.,존은 수탉과 암탉을 기르고 있다.
801,6,rough,형용사,3,"파도가 심한, 거친",The mountain road was rough.,그 산길은 거칠었다.
801,7,route,명사,2,"경로, 노선",The bus route is a circle.,그 버스 노선은 원 모양이다.
801,1,rude,형용사,3,"무례한, 버릇없는",Don’t be rude to the elderly.,어른들에게 버릇없이 굴지 마라.
801,2,rule,명사,2,"규칙, 규정",Don't break the rules.,규칙을 어기지 마라.
801,3,scary,형용사,3,"무서운, 두려운",She told me a scary story.,그녀는 내게 무서운 이야기를 해 주었다.
801,6,scenery,명사,2,"풍경, 경치",We enjoyed the scenery at the beach.,우리는 해변에서 경치를 즐겼다.
801,3,separation,명사,2,"분리, 이별","After two years of separation, the couple was able to meet again.",2년간의 이별 후에 그 커플은 다시 만날 수 있었다.
801,2,serve,동사,1,"(음식을) 내다, 제공하다",Dinner is served at seven.,저녁 식사는 7시에 제공됩니다.
801,4,sew,동사,1,"바느질하다, 꿰매다",I sewed the button on the shirt.,나는 단추를 셔츠에 꿰맸다.
801,1,share,동사,1,"나누다, 공유하다",I share a room with my sister.,나는 언니와 방을 함께 쓴다.
801,8,shine,동사,1,"빛나다, 반짝이다",The moon shines in the dark.,어둠 속에서 달이 빛난다.
801,2,side dish,명사,2,"반찬, 곁들임 요리",Koreans eat a variety of side dishes.,한국인들은 여러 종류의 반찬을 먹는다.
801,1,silly,형용사,3,"우스꽝스러운, 어리석은, 유치한",A small village in Spain has a very silly game.,스페인의 한 작은 마을에는 매우 유치한 게임이 있다.
801,6,site,명사,2,장소,The city has a lot of important historical sites.,그 도시는 중요한 역사적 장소들이 많다.
801,1,social media,명사,2,소셜 미디어,Some people use social media too often.,몇몇 사람들은 소셜 미디어를 너무 자주 사용한다.
801,7,specialist,명사,2,전문가,We brought a specialist over from Korea.,우리는 한국에서 전문가를 모셔왔다.
801,5,spirit,명사,2,"마음, 정신",We’ll never forget his spirit.,우리는 그의 정신을 결코 잊지 않을 것이다.
801,6,stadium,명사,2,"경기장, 스타디움",The stadium was filled with many sports fans.,경기장은 많은 스포츠팬들로 가득 찼다.
801,5,statue,명사,2,"상, 조각상",A statue of the king stands in the square.,광장에는 그 왕의 조각상이 서 있다.
801,2,stomach pain,명사,2,복통,I suffered from stomach pain last night.,지난밤에 복통에 시달렸어.
801,6,stop,명사,2,멈춤; (잠시) 머묾,The next stop on their road trip is the Grand Canyon.,그들의 도보 여행의 다음 행선지는 그랜드 캐년이다.
801,7,strength,명사,2,"강점, 장점",My strength is that I believe in myself.,나의 장점은 나 자신을 믿는다는 것이다.
801,2,suggestion,명사,2,"제안, 제의",Can I make a suggestion?,제안을 하나 해도 될까요?
801,5,support,동사,1,"후원하다, 지원하다",The government planned to support the elderly.,정부는 노인들을 후원할 계획을 세웠다.
801,1,survey,명사,2,(설문) 조사,You should answer the survey questions honestly.,당신은 설문 조사에 정직하게 답해야 합니다.
801,5,survive,동사,1,"살아남다, 생존하다",Only five people survived the crash.,그 추락 사고에서 다섯 명만이 살아남았다.
801,3,symbol,명사,2,"상징, 기호",The dove is a symbol of peace.,비둘기는 평화의 상징이다.
801,7,talent,명사,2,"(타고난) 재능, 재주",My son has a talent for singing.,내 아들은 노래에 재능이 있다.
801,5,thanks to,숙어/관용어,9,"~ 덕택에, ~ 때문에",I feel better thanks to your advice.,네 충고 덕택에 기분이 나아졌다.
801,3,toward,전치사,6,~쪽으로,The man walked toward us.,그 남자는 우리 쪽으로 걸어왔다.
801,3,traditional,형용사,3,"전통의, 전통적인",She is wearing traditional Korean clothing.,그녀는 한국 전통 의상을 입고 있다.
801,4,turn into,숙어/관용어,9,"~이 되다, ~로 변하다",The land turned into desert.,그 땅은 사막으로 변했다.
801,5,turning point,명사,2,전환점,This was the turning point in my life.,그것이 내 인생의 전환점이었다.
801,8,unlike,전치사,6,~와 다른,He is unlike any other.,그는 다른 사람과 다르다.
801,8,until,전치사,6,~할 때까지,We can't go outside until the rain stops.,우리는 비가 그치기 전까지 밖에 나갈 수 없다.
801,3,valuable,형용사,3,"값비싼, 귀중한",This trip was a valuable experience for me.,이 여행은 나에게 귀중한 경험이었다.
801,3,victory,명사,2,승리,The match ended in our victory.,그 경기는 우리의 승리로 끝났다.
801,5,volunteer,"형용사, 명사",#N/A,"자원봉사의, 자원봉사자",I do some volunteer work at an animal care center.,나는 동물 보호소에서 봉사활동을 한다.
801,4,waste,명사,2,쓰레기,I read an article about recycling food waste.,음식물 쓰레기를 재활용하는 것에 관한 기사를 읽었다.
801,3,watch over,숙어/관용어,9,"~을 주시하다, 지키다",The dog watched over a flock of sheep.,그 강아지가 양떼를 지켰다.
801,4,water,동사,1,(식물 등에) 물을 주다,You need to water this plant once a month.,너는 한 달에 한 번씩 이 식물에 물을 줘야 한다.
801,2,Western,형용사,3,"서양의, 서쪽에 위치한",Some Western countries celebrate a fun holiday in October.,몇몇 서양 국가들은 10월에 재미있는 축제를 즐긴다.
801,6,Western-style,형용사,3,"서양풍의, 서양식의",I like Western-style dishes better than Eastern-style dishes.,나는 동양풍의 접시보다 서양풍의 접시를 선호한다.
801,5,worldwide,형용사,3,세계적인,Chris received worldwide attention.,크리스는 세계적인 주목을 받았다.
802,8,a few,형용사,3,어느 정도; 약간,I need to buy a few things at the supermarket.,나는 슈퍼마켓에서 몇 가지를 사야 한다.
802,2,able,형용사,3,~할 수 있는,Are you able to do this math problem?,이 수학 문제를 풀 수 있니?
802,7,absolutely,부사,4,완전히; 물론이지,"Do you agree? ""Absolutely.""","넌 동의하니? ""물론이지."""
802,6,address,명사,2,주소,Do you have his email address?,그의 이메일 주소를 갖고 있니?
