*중고등1200 교육부 지정 영단어의 영어 데이터 > 워드P에서 해당 단어의 모든 다의어 리스트업,,,,,,,
voca NO,WordText,WordMeaning,PoS,품사,image ID,WordID(SoundID),WordSymbol
2625,discount,할인하다,1,동사,3791,6273,[dískaunt]
2626,display,"전시, 진열",2,명사,3018,4983,[displéi]
2627,display,"전시하다, 진열하다",1,동사,3018,4983,[displéi]
2628,escape,"탈출하다, 달아나다",1,동사,866,28817,"[iskéip, es-]"
2629,escape,탈출,2,명사,866,28817,"[iskéip, es-]"
2630,estimate,추정,2,명사,7801,6090,[éstəmət]
2631,estimate,추정하다,1,동사,7801,6090,[éstəmət]
2632,exchange,교환하다,1,동사,7889,31084,[iksʧéindʒ]
2633,exchange,교환,2,명사,7889,31084,[iksʧéindʒ]
2634,exit,나가다,1,동사,1075,21511,[égzit]
2635,exit,출구,2,명사,1075,21511,[égzit]
2636,experience,"경험하다, 겪다",1,동사,248,468,[ikspíəriəns]
2637,experience,경험,2,명사,248,468,[ikspíəriəns]
2638,experiment,실험,2,명사,6841,19215,[ikspérəmənt]
2639,experiment,실험하다,1,동사,6841,19215,[ikspérəmənt]
2640,feature,~을 특징으로 삼다,1,동사,3631,6019,[fí:ʧər]
2641,feature,"특징, 특색",2,명사,3631,6019,[fí:ʧər]
2642,fellow,동료,2,명사,7993,1549,[félou]
2643,fellow,동료의,3,형용사,7993,1549,[félou]
2644,female,"여성, 암컷",2,명사,2347,3861,[fí:meil]
2645,female,"여성의, 암컷의",3,형용사,2347,3861,[fí:meil]
2646,few,소수,2,명사,1908,3165,[fjú:]
2647,few,소수의,3,형용사,1908,3165,[fjú:]
2648,function,기능,2,명사,589,927,[fʌ́ŋkʃən]
2649,function,기능하다,1,동사,589,927,[fʌ́ŋkʃən]
2650,glue,접착제,2,명사,3055,5056,[glú:]
2651,glue,접착제로 붙이다,1,동사,3055,5056,[glú:]
2652,guide,안내하다,1,동사,9592,3591,[gáid]
2653,guide,안내인,2,명사,9592,3591,[gáid]
2654,harm,해,2,명사,3794,6308,[há:rm]
2655,harm,해하다,1,동사,3794,6308,[há:rm]
2656,honor,명예,2,명사,10861,1915,[ánər]
2657,honor,존경하다,1,동사,10861,1915,[ánər]
2658,hug,껴안다,1,동사,3697,28715,[hʌg]
2659,hug,포옹,2,명사,3697,28715,[hʌg]
2660,hunger,열망,2,명사,8520,23121,[hʌ́ŋgər]
2661,hunger,열망하다,1,동사,8520,23121,[hʌ́ŋgər]
2662,hurt,아프다,1,동사,2327,17628,[hə́:rt]
2663,hurt,아픈,3,형용사,2327,17628,[hə́:rt]
2664,influence,영향을 끼치다,1,동사,2410,17212,[ínfluə̀ns]
2665,influence,영향,2,명사,2410,17212,[ínfluə̀ns]
2666,interview,"인터뷰, 면접",2,명사,1174,13784,[íntərvjù:]
2667,interview,면접하다,1,동사,1174,13784,[íntərvjù:]
2668,judge,판단하다,1,동사,6783,17220,[dʒʌ́dʒ]
2669,judge,재판관,2,명사,6783,17220,[dʒʌ́dʒ]
2670,junior,(대학) 3학년생,2,명사,15192,17223,[dʒú:njər]
2671,junior,(대학) 3학년생의,3,형용사,15192,17223,[dʒú:njər]
2672,knock,두드리다,1,동사,1011,1605,[nák]
2673,knock,노크,2,명사,1011,1605,[nák]
2674,lack,부족,2,명사,8114,2541,[lǽk]
2675,lack,부족하다,1,동사,8114,2541,[lǽk]
2676,leave,휴가,2,명사,14130,1677,[lí:v]
2677,leave,"떠나다, 두고오다",1,동사,14130,1677,[lí:v]
2678,license,허용,2,명사,9764,20030,[láisəns]
2679,license,허용하다,1,동사,9764,20030,[láisəns]
2680,limit,제한,2,명사,8390,5167,[límit]
2681,limit,제한하다,1,동사,8390,5167,[límit]
2682,lock,잠그다,1,동사,6724,17243,[lάk]
2683,lock,자물쇠,2,명사,6724,17243,[lάk]
2684,major,전공,2,명사,846,26085,[méidʒər]
2685,major,전공하다,1,동사,846,26085,[méidʒər]
2686,male,"남성, 수컷",2,명사,10628,9103,[méil]
2687,male,"남성의, 수컷의",3,형용사,10628,9103,[méil]
2688,mark,"기호, 표시",2,명사,10834,6140,[má:rk]
2689,mark,표시하다,1,동사,10834,6140,[má:rk]
2690,mirror,거울,2,명사,10658,2190,[mírər]
2691,mirror,"비추다, 반영시키다",1,동사,10658,2190,[mírər]
2692,offer,"제공하다, 제의하다",1,동사,9740,5145,[ɔ́:fər]
2693,offer,(특별)할인,2,명사,9740,5145,[ɔ́:fər]
2694,order,"정리하다, 배열하다",1,동사,7362,19021,[ɔ́:rdər]
2695,order,주문,2,명사,1181,1897,[ɔ́:rdər]
2696,order,명령,2,명사,9444,21385,[ɔ́:rdər]
2697,order,순서,2,명사,7362,19021,[ɔ́:rdər]
2698,order,주문하다,1,동사,1181,1897,[ɔ́:rdər]
2699,order,명령하다,1,동사,9444,21385,[ɔ́:rdər]
2700,overall,종합적인,3,형용사,1200,31041,[ouˈvərɔˌl]
2701,overall,종합적으로,4,부사,1200,31041,[ouˈvərɔˌl]
2702,own,"자기 자신의, 고유한",3,형용사,2852,4728,[óun]
2703,own,소유하다,1,동사,2852,4728,[óun]
2704,pair,(둘씩)짝을 짓다,1,동사,3780,6256,[pέər]
2705,pair,한 쌍(켤레),2,명사,3780,6256,[pέər]
2706,pause,중지,2,명사,3248,5378,[pɔ́:z]
2707,pause,중지하다,1,동사,3248,5378,[pɔ́:z]
2708,picnic,소풍,2,명사,9616,6193,[píknik]
2709,picnic,소풍가다,1,동사,9616,6193,[píknik]
2710,plant,심다,1,동사,5378,16932,[plǽnt]
2711,plant,식물,2,명사,5378,16932,[plǽnt]
2712,post,(인터넷의) 게시글,2,명사,237,27221,[poust]
2713,post,(정보를) 게시하다,1,동사,237,27221,[poust]
2714,potential,잠재적인,3,형용사,2916,4821,[pəténʃəl]
2715,potential,잠재력,2,명사,2916,4821,[pəténʃəl]
2716,practice,연습,2,명사,2379,3912,[prǽktis]
2717,practice,연습하다,1,동사,2379,3912,[prǽktis]
2718,press,누르다,1,동사,799,1272,[prés]
2719,press,"누르기, 압박",2,명사,799,1272,[prés]
2720,process,과정,2,명사,9323,629,[práses]
2721,process,처리하다,1,동사,9323,629,[práses]
2722,promise,약속,2,명사,9597,3683,[prámis]
2723,promise,약속하다,1,동사,9597,3683,[prámis]
2724,public,공공의,3,형용사,361,576,[pʌ́blik]
2725,public,대중,2,명사,361,576,[pʌ́blik]
2726,purchase,"인수하다, 구입하다",1,동사,7417,725,[pə́:rʧəs]
2727,purchase,구입,2,명사,6520,752,[pə́:rʧəs]
2728,purchase,구입,2,명사,7417,725,[pə́:rʧəs]
2729,purchase,구입하다,1,동사,6520,752,[pə́:rʧəs]
2730,quote,견적,2,명사,7228,22200,[kwóut]
2731,quote,견적을 내다,1,동사,7228,22200,[kwóut]
2732,record,기록,2,명사,5312,20570,[rέkərd; rikɔ́:rd]
2733,record,"녹음, 기록",2,명사,10776,934,[rέkərd; rikɔ́:rd]
2734,record,기록하다,1,동사,5312,20570,[rέkərd; rikɔ́:rd]
2735,record,"녹음하다, 기록하다",1,동사,10776,934,[rέkərd; rikɔ́:rd]
2736,register,등록,2,명사,8348,1652,[rédʒistər]
2737,register,등록하다,1,동사,8348,1652,[rédʒistər]
2738,release,"풀어주다, 석방하다",1,동사,3720,6155,[rilí:s]
2739,release,발매,2,명사,12957,18722,[rilí:s]
2740,release,개봉,2,명사,12958,18723,[rilí:s]
2741,release,석방,2,명사,3720,6155,[rilí:s]
2742,release,발매하다,1,동사,12957,18722,[rilí:s]
2743,release,개봉하다,1,동사,12958,18723,[rilí:s]
2744,remark,발언,2,명사,9958,4464,[rimά:rk]
2745,remark,발언하다,1,동사,9958,4464,[rimά:rk]
2746,rent,대여,2,명사,12564,17326,[rént]
2747,rent,대여하다,1,동사,12564,17326,[rént]
2748,repair,수리,2,명사,1967,3243,[ripέər]
2749,repair,수리하다,1,동사,1967,3243,[ripέər]
2750,reply,대답하다,1,동사,5791,1408,[riplái]
2751,reply,대답,2,명사,5791,1408,[riplái]
2752,request,요청,2,명사,2504,4147,[rikwést]
2753,request,요청하다,1,동사,2504,4147,[rikwést]
2754,research,"조사, 연구",2,명사,9750,3891,[rísə:rʧ]
2755,research,조사하다,1,동사,9750,3891,[rísə:rʧ]
2756,respect,존경,2,명사,9757,5236,[rispékt]
2757,respect,존경하다,1,동사,9757,5236,[rispékt]
2758,rest,휴식,2,명사,9893,6610,[rést]
2759,rest,휴식하다,1,동사,9893,6610,[rést]
2760,review,"복습하다, 검토하다",1,동사,1508,2456,[rivjú:]
2761,review,비평[논평]하다,1,동사,15833,25325,[rivjúː]
2762,review,서평,2,명사,1508,2456,[rivjú:]
2763,review,"비평, 논평",2,명사,15833,25325,[rivjúː]
2764,ride,타다,1,동사,3552,5902,[ráid]
2765,ride,"타기, 타고 가기",2,명사,3552,5902,[ráid]
2766,rise,오르다,1,동사,2443,4036,[ráiz]
2767,rise,증가,2,명사,2443,4036,[ráiz]
2768,scream,"절규, 비명",2,명사,714,26087,[skrí:m]
2769,scream,비명을 지르다,1,동사,714,26087,[skrí:m]
2770,search,검색,2,명사,16100,5636,[sə́:rʧ]
2771,search,검색하다,1,동사,16100,5636,[sə́:rʧ]
2772,senior,마지막 학년,2,명사,15193,21725,[sí:njər]
2773,senior,(대학) 4학년생,2,명사,15193,22260,[sí:njər]
2774,senior,마지막 학년의,3,형용사,15193,21725,[sí:njər]
2775,senior,(대학) 4학년생의,3,형용사,15193,22260,[sí:njər]
2776,sense,"감지하다, 느끼다",1,동사,4133,25790,[séns]
2777,sense,감각,2,명사,4133,25790,[séns]
2778,separate,분리하다,1,동사,72,21620,[sépərèit]
2779,separate,분리된,3,형용사,72,21620,[sépərèit]
2780,shake,"흔들(리)다, 진동하다",1,동사,10757,6625,[ʃéik]
2781,shake,"흔들기, 흔들림",2,명사,10757,6625,[ʃéik]
2782,solid,고체,2,명사,3910,6490,[sálid]
2783,solid,고체의,3,형용사,3910,6490,[sálid]
2784,still,잠잠한,3,형용사,10805,3569,[stíl]
2785,still,그런데도,4,부사,10805,3569,[stíl]
2786,stress,스트레스를 받다[주다],1,동사,2211,31606,[strés]
2787,stress,압박,2,명사,8580,3640,[strés]
2788,stress,스트레스,2,명사,2211,31606,[strés]
2789,stress,압박하다,1,동사,8580,3640,[strés]
2790,supply,공급,2,명사,362,577,[səplái]
2791,supply,공급하다,1,동사,362,577,[səplái]
2792,support,지원,2,명사,10894,5472,[səpɔ́:rt]
2793,support,지원하다,1,동사,10894,5472,[səpɔ́:rt]
2794,surface,표면,2,명사,3712,6142,[sə́:rfis]
2795,surface,수면으로 올라오다,1,동사,3712,6142,[sə́:rfis]
2796,suspect,용의자,2,명사,2510,4167,[səspékt]
2797,suspect,의심하다,1,동사,2510,4167,[səspékt]
2798,sweet,단 맛,2,명사,843,1344,[swí:t]
2799,sweet,단맛,2,명사,10406,14062,[swí:t]
2800,sweet,"단 맛의, 달콤한",3,형용사,843,1344,[swí:t]
2801,sweet,단맛의,3,형용사,10406,14062,[swí:t]
2802,switch,전환,2,명사,1459,17384,[swíʧ]
2803,switch,전환하다,1,동사,1459,17384,[swíʧ]
2804,tap,톡톡 두드리다,1,동사,3594,5957,[tǽp]
2805,tap,수도꼭지,2,명사,3594,5957,[tǽp]
2806,tax,세금을 부과하다,1,동사,1866,3116,[tǽks]
2807,tax,세금,2,명사,1866,3116,[tǽks]
2808,tear,눈물을 흘리다,1,동사,805,1278,[tíər]
2809,tear,눈물,2,명사,805,1278,[tíər]
2810,text,"문자, 글, 문서",2,명사,11907,17393,[tékst]
2811,text,문자를 보내다,1,동사,11907,17393,[tékst]
2812,through,"뚫고서, 사이로",4,부사,2668,4439,[θrú]
2813,through,통하여,6,전치사,2668,4439,[θrú]
2814,till,까지,6,전치사,644,1018,[tíl; təl]
2815,till,까지,7,접속사,644,1018,[tíl; təl]
2816,title,제목을 붙이다,1,동사,10830,5149,[táitl]
2817,title,제목,2,명사,10830,5149,[táitl]
2818,tour,여행,2,명사,2354,3876,[túər]
2819,tour,여행하다,1,동사,2354,3876,[túər]
2820,transfer,전사,2,명사,3984,20222,[trǽnsfə:r; trænsfə́:r]
2821,transfer,전사하다,1,동사,3984,20222,[trǽnsfə:r; trænsfə́:r]
2822,treat,"(특정 태도로) 대하다, 대접하다",1,동사,7789,19085,[trí:t]
2823,treat,대접,2,명사,7789,19085,[trí:t]
2824,trust,신뢰,2,명사,10435,18874,[trʌ́st]
2825,trust,신뢰하다,1,동사,10435,18874,[trʌ́st]
2826,twin,쌍둥이,2,명사,996,3507,[twín]
2827,twin,쌍둥이의,3,형용사,996,3507,[twín]
2828,until,까지,6,전치사,643,1017,[ʌntíl; əntíl]
2829,until,까지,7,접속사,643,1017,[ʌntíl; əntíl]
2830,vision,"시력, 비전, 미래상",2,명사,5082,31623,[víʒən]
2831,volunteer,자원봉사,2,명사,7583,17412,[vɑləntíər]
2832,volunteer,자원봉사하다,1,동사,7583,17412,[vɑləntíər]
2833,vote,투표,2,명사,10911,6006,[vóut]
2834,vote,투표하다,1,동사,10911,6006,[vóut]
2835,waste,낭비하다,1,동사,726,1155,[wéist]
2836,waste,"낭비, 쓰레기",2,명사,726,1155,[wéist]
2837,wave,(손/팔을) 흔들다,1,동사,7453,19450,[wéiv]
2838,wave,파도,2,명사,7453,19450,[wéiv]
2839,wonder,경이,2,명사,8327,4550,[wʌ́ndər]
2840,wonder,"경이로운, 불가사의",3,형용사,8327,4550,[wʌ́ndər]
2841,wrap,포장지,2,명사,2123,3495,[rǽp]
2842,wrap,포장하다,1,동사,2123,3495,[rǽp]
