fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
I wear my ___ every day.,나는 매일 [[손목시계]]를 차요.,watch,You wear this on your wrist to know the time.,이것은 손목에 차서 시간을 확인할 수 있어요.
I look at my ____ often.,나는 [[시계]]를 자주 봐요.,watch,You check it to see the time.,시간을 확인할 때 사용하는 물건이에요.
Please ___ when you cross the street.,길을 건널 때 [[조심]]하세요.,watch out,Be careful when danger is near.,위험할 때 주의해요.
Always ___ dangers on the road.,항상 길의 위험을 [[주의]]해요.,watch out for,It means to be careful because there might be danger.,위험이 있을 때 조심해야 해요.
Parents ___ children every night.,부모님이 아이들을 매일 밤 [[감시]]해요.,watch over,It means to care for and protect someone.,누군가를 돌보고 보호하는 뜻이에요.
The nanny will ___ the children.,보모가 아이들을 [[경계]]해요.,watch over,You guard someone to keep them safe.,누군가를 지켜서 안전하게 해요.
Mothers ___ their babies.,엄마들은 아기들을 [[보살피다]].,watch over,It means to take care of someone and keep them safe.,누군가를 돌보고 안전하게 지켜주는 뜻이에요.
Parents ___ children.,부모님은 아이들을 [[보살피다]]했어요.,watch over,You care for someone and keep them safe.,누군가를 돌보고 안전하게 지키는 거예요.
The meal will ___ your mouth.,음식이 입에 [[군침]] 돌게 해요.,water,Your mouth gets wet when food smells very good.,음식 냄새가 좋을 때 입에서 침이 나요.
I ___ my garden today.,나는 오늘 정원에 [[물을 주]]어요.,water,It is a clear liquid that plants need.,식물들이 필요로 하는 맑은 액체예요.
I need ___ to drink.,나는 [[물]] 마셨어요.,water,You drink this to quench your thirst.,목마름을 해소하기 위해 마시는 거예요.
They explore ___ depths.,그들은 [[물속의]] 깊이를 탐험해요.,water,It is essential for drinking and swimming.,마시고 수영할 때 꼭 필요해요.
I fixed the ______ yesterday.,나는 어제 [[수도관]] 고쳤어요.,water pipe,It is a tube that carries water to a building.,건물에 물을 공급하는 관이에요.
I use ___ for painting.,나는 그림 그릴 때 [[수채물감]]을 사용해요.,watercolor,These paints mix water and color for art.,물이 섞인 색으로 그림 그리는 물감이에요.
Near the park is a ______.,공원 근처에 [[폭포]]가 있어요.,waterfall,It is water that falls from a high place.,높은 곳에서 떨어지는 물이에요.
I like eating ___ in summer.,저는 여름에 [[수박]]을 먹어요.,watermelon,It is a large fruit with green skin and red inside.,초록색 껍질과 빨간 속을 가진 큰 과일이에요.
The moon will ____ tonight.,달은 오늘 밤 [[차츰 커지]]어요.,wax,It is used when the moon becomes bigger.,달이 점점 커질 때 쓰는 말이에요.
She uses ___ for making candles.,그녀는 초 만들 때 [[밀랍]]을 사용해요.,wax,It is used to make candles in a simple way.,초를 만들 때 사용하는 물질이에요.
This is the ____ for success.,이것은 성공의 [[길]]이에요.,way,It is a path you follow to reach somewhere.,어디에 도착하기 위해 따라가는 경로예요.
I found a ___ to solve it.,나는 문제를 풀 [[방법]]을 찾았어요.,way,It shows how you do something.,어떻게 무엇을 하는지 나타내요.
___ go to school today.,[[우리는]] 오늘 학교에 가요.,we,It starts with 'w'!,w로 시작하는 단어예요!
Her ___ shows her troubles.,그녀의 [[약함]]이 어려움을 보여요.,weakness,It means a part of you that is not strong.,강하지 않은 부분을 의미해요.
He accumulated vast ___.,그는 엄청난 [[재산]]을 모았어요.,wealth,It means having a lot of money.,많은 돈을 가진 것을 뜻해요.
I ___ a hat.,나는 모자를 [[입고 있다]].,wear,You put clothes on your body every day.,매일 몸에 옷을 입어요.
I ___ a hat.,나는 [[입다]] 모자를 썼어요.,wear,You put your clothes on your body.,옷을 몸에 입어요.
My shoes ___ out fast.,내 신발이 곧 [[닳]]어요.,wear,It becomes damaged by using it over time.,사용하면서 물건이 손상되는 것을 말해요.
These shoes will ___ quickly.,이 신발은 금방 [[닳]]어요.,wear out,"When something is used too much, it becomes weak.",무언가를 너무 많이 사용하면 상태가 안 좋아져요.
Running too much can ___ you.,너무 많이 달리면 당신은 [[지치]]게 돼요.,wear out,How do you feel after a long run?,오랜 시간 뛰면 기분이 어떨까요?
He will ___ the storm.,그는 폭풍을 [[견디다]]했어요.,weather,It means to continue despite hard times.,어려운 시기를 견뎌내는 것을 의미해요.
Rain and wind ____ rocks.,비와 바람이 바위를 [[풍화]]해요.,weather,It happens when rain and wind slowly break rocks.,비와 바람이 바위를 천천히 부수는 것을 말해요.
Today's ___ is nice.,오늘 [[날씨]]가 좋아요.,weather,It shows if it is sunny or rainy.,맑은지 비가 오는지 알려줘요.
I watch ___ on TV.,나는 TV에서 [[일기예보]]를 봐요.,weather report,It tells you if it's sunny or rainy.,맑은지 비오는지 알려줘요!
She ___ a beautiful scarf.,그녀는 예쁜 스카프를 [[짜]]요.,weave,You twist threads to make fabric.,실을 비틀어 천을 만들어요.
A giant ____ connects many computers.,거대한 [[웹]]이 많은 컴퓨터를 연결해요.,web,It is the network used for visiting websites.,인터넷 사이트를 보려면 이것을 사용해요.
The spider spun a ___.,거미가 [[거미줄]] 만들었어요.,web,A spider makes this to catch insects.,거미가 곤충을 잡기 위해 만들어요.
I visit a ______ every day.,나는 매일 [[웹사이트]]에 방문해요.,website,It is an online page you visit for information.,정보를 얻기 위해 인터넷에서 보는 곳이에요.
They enjoyed a lovely ___.,그들은 멋진 [[결혼식]]에 갔어요.,wedding,It is a ceremony where a couple celebrates love.,두 사람이 사랑을 축하하는 행사예요.
One ___ has seven days.,하나의 [[주]]는 일곱 날이에요.,week,It is a period of seven days.,일곱 날의 기간이에요.
I relax during the ___.,나는 [[주말]]에 쉬어요.,weekend,It is when you rest after a work week.,일주일 일과가 끝난 후 쉬는 시간이에요.
We have ___ classes.,우리는 [[매주마다]] 수업을 들어요.,weekly,It describes something happening each seven days.,7일에 한 번씩 일어나는 일을 설명해요.
I ___ my bag.,나는 내 가방을 [[재다]]요.,weigh,You use it to check how heavy things are.,물건의 무게를 확인할 때 사용해요.
This bag ___ five kilograms.,이 가방은 [[무게]]가 5킬로그램이에요.,weigh,You use a scale to see how heavy it is.,무게를 확인하려고 저울을 사용해요.
I ______ myself on a scale.,나는 체중을 [[저울질]]해요.,weigh,What do you do when you step on a scale?,체중계를 사용할 때 하는 행동은 무엇일까요?
She ___ her work.,그녀는 일을 [[평가]]해요.,weigh,You use this word when you judge quality.,무언가의 가치를 판단할 때 사용해요.
The package's ___ is heavy.,소포의 [[무게]]가 무거워요.,weight,It measures how heavy something is.,어떤 것이 얼마나 무거운지 재는 거예요.
He lifts ___ every day.,그는 매일 [[역기]]를 들어요.,weight,You lift this in the gym to get strong.,헬스장에서 힘을 키우기 위해 이것을 들어요.
I ___ you to my party.,나는 당신을 [[환영]]해요.,welcome,This word means to greet someone nicely.,누군가를 친절하게 맞이하는 뜻이에요.
He drew water from the ___.,그는 [[우물]]에서 물을 길었어요.,well,It is a deep hole to get water.,물을 얻기 위해 깊게 판 구멍이에요.
I feel ____ today.,"나는 오늘 [[좋은,건강한]] 기분이에요.",well,It means you are not sick.,아프지 않은 상태를 말해요.
She did ___ on her exam.,그녀는 시험에서 [[잘]] 했어요.,well,It means to do something in a good way.,좋은 방법으로 한다는 뜻이에요.
The actor is ______.,그 배우는 [[유명한]].,well-known,"You see them on TV, so many know them.",TV에 자주 나와서 많은 사람이 알아요.
She wears ___ clothes.,그녀는 [[서양풍의]] 옷을 입어요.,Western-style,It describes things from America and Europe.,미국과 유럽에서 온 것을 묘사해요.
The towel is ___.,수건은 [[젖은]]이에요.,wet,It describes something that has water on it.,물이 묻은 상태를 말해요.
Plants grow in the ______.,식물들은 [[습지]]에서 자라요.,wetland,It is a type of land that stays wet.,물이 자주 있는 땅이에요.
___ is your name?,너의 이름은 [[무엇]]입니까?,what,It asks for information about something.,어떤 것에 대해 질문할 때 쓰는 단어예요.
He rides a ______ to school.,그는 학교에 [[바퀴 달린 의자]]를 타요.,wheelchair,"If walking is difficult, use this to move around.","걸을 수 없을 때, 이것을 사용해요."
Tell me ___ you come.,네가 도착하는 [[언제]] 알려줘.,when,It is used to ask about time.,시간이나 때를 물어보는 단어예요.
Call me ___ you come.,네가 올 [[~할 때]] 전화해.,when,Use it to talk about the time something happens.,무언가가 일어나는 시간을 말할 때 쓰는 단어예요.
"___ tea, I sip slowly.","[[~에 관한 한]] 차에, 나는 천천히 마셔요.",when it comes to,It is used to talk about a topic.,어떤 주제에 대해 말할 때 쓰여요.
I sing ___ I am happy.,나는 행복할 [[때마다]] 노래해요.,whenever,It is used to talk about any time something happens.,어떤 일이 있을 때마다 사용해요.
___ is your school?,당신의 학교는 [[어디에]] 있나요?,where,This word is used to ask about a place.,이 단어는 위치를 물어볼 때 쓰여요.
I like tea ___ you like coffee.,나는 차를 좋아하고 [[반면에]] 너는 커피를 좋아해요.,while,It connects two different activities.,두 가지 다른 행동을 연결해요.
I ate dinner ___ I watched TV.,나는 저녁을 먹는 [[동안]] TV를 봤어요.,while,It shows two actions happening at the same time.,두 가지 일이 동시에 일어날 때 써요.
"He reads, ___ she sleeps.","그는 책을 읽고, [[인 반면]] 그녀는 잔다.",while,It shows a contrast between two actions.,두 가지 다른 행동을 비교할 때 쓰여요.
___ is at the door?,[[누구]]가 문을 두드려요.,who,You ask questions to find a person.,사람을 물어볼 때 사용하는 단어예요.
___ did you leave?,너는 [[왜]] 떠났어요?,why,It asks about the reason.,이 단어는 이유를 묻는 말이에요.
The news spread ___ among friends.,소식이 친구들 사이에 [[넓게]] 퍼졌어요.,widely,It means to be spread in many places.,여러 곳에 퍼져 있다는 뜻이에요.
His ___ cooks dinner.,그의 [[아내]]가 저녁을 요리해요.,wife,She is the woman you marry.,결혼할 때 선택하는 여자예요.
She wore a ___ to the dance.,그녀는 무도회에서 [[가발]]을 썼어요.,wig,You wear this on your head to change your look.,머리에 써서 다른 모습으로 보이게 해요.
The forest is ___.,"숲은 [[터무니없는,무모한]]해요.",wild,It is used for things that are not controlled and can be dangerous.,매우 통제되지 않아 위험할 수 있음을 나타내요.
Lions are ___ animals.,사자는 [[야생의]] 동물이에요.,wild,It describes something that is not tamed and lives free.,사람들에게 길들여지지 않고 자유롭게 사는 것을 말해요.
I love ___ in the forest.,나는 숲에서 [[야생 생물]]을 좋아해요.,wildlife,It means animals and plants living in nature.,자연에 사는 동물과 식물을 뜻해요.
She danced ___ at the party.,그녀는 파티에서 [[미친 듯이]] 춤췄어요.,wildly,It means to act in an uncontrolled way with lots of energy.,많은 에너지를 가지고 제멋대로 행동하는 것을 말해요.
